object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid
222579,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222579,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.7b_PS9.jpg,,,2016.3.7b,2026-05-27,sanity,222579,collectionObject,https://www.brooklynmuseum.org/objects/222579,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.7b_PS9.jpg,2016.3.7b,False,Drawing,2016,2016,2016,
222550,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222550,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3a_PS9.jpg,,,2016.3.3a,2026-05-27,sanity,222550,collectionObject,https://www.brooklynmuseum.org/objects/222550,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3a_PS9.jpg,2016.3.3a,False,Drawing,2016,2016,2016,
222588,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222588,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8f_PS9.jpg,,,2016.3.8f,2026-05-27,sanity,222588,collectionObject,https://www.brooklynmuseum.org/objects/222588,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8f_PS9.jpg,2016.3.8f,False,Drawing,2016,2016,2016,
222637,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222637,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16d_PS9.jpg,,,2016.3.16d,2026-05-27,sanity,222637,collectionObject,https://www.brooklynmuseum.org/objects/222637,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16d_PS9.jpg,2016.3.16d,False,Drawing,2016,2016,2016,
222682,Untitled (Lying Pose with Details of Arm) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222682,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.22b_PS9.jpg,,,2016.3.22b,2026-05-27,sanity,222682,collectionObject,https://www.brooklynmuseum.org/objects/222682,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.22b_PS9.jpg,2016.3.22b,False,Drawing,2016,2016,2016,
222630,"Untitled (Seated Pose, Detail of Face) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222630,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15f_PS9.jpg,,,2016.3.15f,2026-05-27,sanity,222630,collectionObject,https://www.brooklynmuseum.org/objects/222630,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15f_PS9.jpg,2016.3.15f,False,Drawing,2016,2016,2016,
222560,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222560,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3b_PS9.jpg,,,2016.3.3b,2026-05-27,sanity,222560,collectionObject,https://www.brooklynmuseum.org/objects/222560,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3b_PS9.jpg,2016.3.3b,False,Drawing,2016,2016,2016,
222564,"Untitled (Seated Pose, Detail of Face) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222564,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3f_PS9.jpg,,,2016.3.3f,2026-05-27,sanity,222564,collectionObject,https://www.brooklynmuseum.org/objects/222564,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.3f_PS9.jpg,2016.3.3f,False,Drawing,2016,2016,2016,
224434,"Wax Print Textile, ABC Pattern",ca. 2018,Textile,,One of six color variations of a wax print textile in the ABC pattern.,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224434,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.2_PS9.jpg,,,2019.1.2,2026-05-27,sanity,224434,collectionObject,https://www.brooklynmuseum.org/objects/224434,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.2_PS9.jpg,2019.1.2,False,Textile,2016,ca. 2018,2018,
223191,"On the Impossibility of Freedom in a Country Founded on Slavery and Genocide, Performance Still 1",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/223191,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.1_PS9.jpg,,,2016.25.1,2026-05-27,sanity,223191,collectionObject,https://www.brooklynmuseum.org/objects/223191,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.1_PS9.jpg,2016.25.1,False,Photograph,2016,2016,2016,
222581,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222581,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.7d_PS9.jpg,,,2016.3.7d,2026-05-27,sanity,222581,collectionObject,https://www.brooklynmuseum.org/objects/222581,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.7d_PS9.jpg,2016.3.7d,False,Drawing,2016,2016,2016,
222607,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222607,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.12a_PS9.jpg,,,2016.3.12a,2026-05-27,sanity,222607,collectionObject,https://www.brooklynmuseum.org/objects/222607,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.12a_PS9.jpg,2016.3.12a,False,Drawing,2016,2016,2016,
222681,"Untitled (Two Poses: Standing, View from Right and Standing, View from Left) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222681,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.22a_PS9.jpg,,,2016.3.22a,2026-05-27,sanity,222681,collectionObject,https://www.brooklynmuseum.org/objects/222681,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.22a_PS9.jpg,2016.3.22a,False,Drawing,2016,2016,2016,
222657,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222657,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.19d_PS9.jpg,,,2016.3.19d,2026-05-27,sanity,222657,collectionObject,https://www.brooklynmuseum.org/objects/222657,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.19d_PS9.jpg,2016.3.19d,False,Drawing,2016,2016,2016,
224438,"Wax Print Textile, ABC Pattern",ca. 2018,Textile,,One of six color variations of a wax print textile in the ABC pattern.,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224438,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.6_PS9.jpg,,,2019.1.6,2026-05-27,sanity,224438,collectionObject,https://www.brooklynmuseum.org/objects/224438,https://brooklynmuseum.b-cdn.net/collections/objects/2019.1.6_PS9.jpg,2019.1.6,False,Textile,2016,ca. 2018,2018,
222615,Untitled (Two Poses: Standing and Sitting) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222615,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13c_PS9.jpg,,,2016.3.13c,2026-05-27,sanity,222615,collectionObject,https://www.brooklynmuseum.org/objects/222615,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13c_PS9.jpg,2016.3.13c,False,Drawing,2016,2016,2016,
222629,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,,,2016.3.15e,2026-05-27,sanity,222629,collectionObject,https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,2016.3.15e,False,Drawing,2016,2016,2016,
222690,"Untitled (Four Poses: Standing, View from Right; Standing, Detail of Arm; Sitting; and Lying) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,,,2016.3.18a,2026-05-27,sanity,222690,collectionObject,https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,2016.3.18a,False,Drawing,2016,2016,2016,
222646,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,,,2016.3.17d,2026-05-27,sanity,222646,collectionObject,https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,2016.3.17d,False,Drawing,2016,2016,2016,
222622,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222622,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14d_PS9.jpg,,,2016.3.14d,2026-05-27,sanity,222622,collectionObject,https://www.brooklynmuseum.org/objects/222622,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14d_PS9.jpg,2016.3.14d,False,Drawing,2016,2016,2016,
225428,My Womb is at Fault 13,2016,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225428,https://brooklynmuseum.b-cdn.net/collections/objects/2023.21_PS20.jpg,,,2023.21,2026-05-27,sanity,225428,collectionObject,https://www.brooklynmuseum.org/objects/225428,https://brooklynmuseum.b-cdn.net/collections/objects/2023.21_PS20.jpg,2023.21,False,Sculpture,2016,2016,2016,
225291,"Zwarte Piet (Black Piet) Wallpaper, Delft Blue colorway",designed 2016; manufactured 2022,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,,,2023.13.2,2026-05-27,sanity,225291,collectionObject,https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,2023.13.2,False,Furnishing,2016,designed 2016; manufactured 2022,2022,
225890,Remember 5,2016,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225890,,,,2024.83,2026-05-27,sanity,225890,collectionObject,https://www.brooklynmuseum.org/objects/225890,,2024.83,False,Work on Paper,2016,2016,2016,False
222570,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222570,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.5b_PS9.jpg,,,2016.3.5b,2026-05-27,sanity,222570,collectionObject,https://www.brooklynmuseum.org/objects/222570,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.5b_PS9.jpg,2016.3.5b,False,Drawing,2016,2016,2016,
223192,"On the Impossibility of Freedom in a Country Founded on Slavery and Genocide, Performance Still 2",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/223192,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.2_PS9.jpg,,,2016.25.2,2026-05-27,sanity,223192,collectionObject,https://www.brooklynmuseum.org/objects/223192,https://brooklynmuseum.b-cdn.net/collections/objects/2016.25.2_PS9.jpg,2016.25.2,False,Photograph,2016,2016,2016,
222566,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222566,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.4c_PS9.jpg,,,2016.3.4c,2026-05-27,sanity,222566,collectionObject,https://www.brooklynmuseum.org/objects/222566,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.4c_PS9.jpg,2016.3.4c,False,Drawing,2016,2016,2016,
222623,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222623,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14e_PS9.jpg,,,2016.3.14e,2026-05-27,sanity,222623,collectionObject,https://www.brooklynmuseum.org/objects/222623,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.14e_PS9.jpg,2016.3.14e,False,Drawing,2016,2016,2016,
222590,Untitled (Two Poses: Standing and Sitting) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222590,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9c_PS9.jpg,,,2016.3.9c,2026-05-27,sanity,222590,collectionObject,https://www.brooklynmuseum.org/objects/222590,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9c_PS9.jpg,2016.3.9c,False,Drawing,2016,2016,2016,
222583,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222583,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8a_PS9.jpg,,,2016.3.8a,2026-05-27,sanity,222583,collectionObject,https://www.brooklynmuseum.org/objects/222583,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8a_PS9.jpg,2016.3.8a,False,Drawing,2016,2016,2016,
222636,Untitled (Standing Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222636,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16c_PS9.jpg,,,2016.3.16c,2026-05-27,sanity,222636,collectionObject,https://www.brooklynmuseum.org/objects/222636,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.16c_PS9.jpg,2016.3.16c,False,Drawing,2016,2016,2016,
222584,Untitled (Lying Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222584,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8b_PS9.jpg,,,2016.3.8b,2026-05-27,sanity,222584,collectionObject,https://www.brooklynmuseum.org/objects/222584,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.8b_PS9.jpg,2016.3.8b,False,Drawing,2016,2016,2016,
222618,Untitled (Caricatures) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222618,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13f_PS9.jpg,,,2016.3.13f,2026-05-27,sanity,222618,collectionObject,https://www.brooklynmuseum.org/objects/222618,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.13f_PS9.jpg,2016.3.13f,False,Drawing,2016,2016,2016,
222591,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222591,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9d_PS9.jpg,,,2016.3.9d,2026-05-27,sanity,222591,collectionObject,https://www.brooklynmuseum.org/objects/222591,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.9d_PS9.jpg,2016.3.9d,False,Drawing,2016,2016,2016,
222628,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222628,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15d_PS9.jpg,,,2016.3.15d,2026-05-27,sanity,222628,collectionObject,https://www.brooklynmuseum.org/objects/222628,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15d_PS9.jpg,2016.3.15d,False,Drawing,2016,2016,2016,
222629,Untitled (Seated Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,,,2016.3.15e,2026-05-27,sanity,222629,collectionObject,https://www.brooklynmuseum.org/objects/222629,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.15e_PS9.jpg,2016.3.15e,False,Drawing,2016,2016,2016,
222690,"Untitled (Four Poses: Standing, View from Right; Standing, Detail of Arm; Sitting; and Lying) from Iggy Pop Life Class by Jeremy Deller",2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,,,2016.3.18a,2026-05-27,sanity,222690,collectionObject,https://www.brooklynmuseum.org/objects/222690,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.18a_PS9.jpg,2016.3.18a,False,Drawing,2016,2016,2016,
222646,Untitled (Sitting Pose) from Iggy Pop Life Class by Jeremy Deller,2016,Drawing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,,,2016.3.17d,2026-05-27,sanity,222646,collectionObject,https://www.brooklynmuseum.org/objects/222646,https://brooklynmuseum.b-cdn.net/collections/objects/2016.3.17d_PS9.jpg,2016.3.17d,False,Drawing,2016,2016,2016,
225890,Remember 5,2016,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225890,,,,2024.83,2026-05-27,sanity,225890,collectionObject,https://www.brooklynmuseum.org/objects/225890,,2024.83,False,Work on Paper,2016,2016,2016,False
225291,"Zwarte Piet (Black Piet) Wallpaper, Delft Blue colorway",designed 2016; manufactured 2022,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,,,2023.13.2,2026-05-27,sanity,225291,collectionObject,https://www.brooklynmuseum.org/objects/225291,https://brooklynmuseum.b-cdn.net/collections/objects/2023.13.2_PS20.jpg,2023.13.2,False,Furnishing,2016,designed 2016; manufactured 2022,2022,
224269,"Not Gone With The Wind, Lefferts House, Brooklyn",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224269,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41a_PS20.jpg,,,2017.41a,2026-05-27,sanity,224269,collectionObject,https://www.brooklynmuseum.org/objects/224269,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41a_PS20.jpg,2017.41a,False,Photograph,2016,2016,2016,
224288,"Isabelle, Lefferts House, Brooklyn",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224288,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41.2_PS9.jpg,,,2017.41b,2026-05-27,sanity,224288,collectionObject,https://www.brooklynmuseum.org/objects/224288,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41.2_PS9.jpg,2017.41b,False,Photograph,2016,2016,2016,
224310,Jack Johnson: I Beat The Great White Hope,2016,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224310,,,,2017.49.2,2026-05-27,sanity,224310,collectionObject,https://www.brooklynmuseum.org/objects/224310,,2017.49.2,False,Painting,2016,2016,2016,False
226380,"Williamsburg, Brooklyn",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226380,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.1_Webb.jpg,,,2024.90.1,2026-05-27,sanity,226380,collectionObject,https://www.brooklynmuseum.org/objects/226380,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.1_Webb.jpg,2024.90.1,False,Photograph,2016,2016,2016,
224266,Nicotine,2016,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224266,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2018.2_WildingCranGallery_photograph.jpg,,,2018.2,2026-05-27,sanity,224266,collectionObject,https://www.brooklynmuseum.org/objects/224266,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2018.2_WildingCranGallery_photograph.jpg,2018.2,False,Sculpture,2016,2016,2016,
224059,Entasis (xylem),2016,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224059,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.11_Michae_lJoo_Studio_photograph.jpg,,,2017.11,2026-05-27,sanity,224059,collectionObject,https://www.brooklynmuseum.org/objects/224059,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.11_Michae_lJoo_Studio_photograph.jpg,2017.11,False,Painting,2016,2016,2016,
224745,Cultural Burdens Basket,2016,Container,,"Coiled basket decorated with the figures of eleven women from different tribes carrying on their backs, three-dimensional burden baskets and cradles in the traditional style of their tribes. Every basketry technique is represented in the work, which is a duplicate of the basket that won Best of Show at the 2015 Santa Fe Indian Market.",,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224745,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2019.4_view01.jpg,,,L2019.4,2026-05-27,sanity,224745,collectionObject,https://www.brooklynmuseum.org/objects/224745,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2019.4_view01.jpg,L2019.4,False,Container,2016,2016,2016,
225033,Laocoön (Fatal Bert),2016,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225033,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.32_Marianne_Boesky_Gallery.jpg,,,2021.32,2026-05-27,sanity,225033,collectionObject,https://www.brooklynmuseum.org/objects/225033,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2021.32_Marianne_Boesky_Gallery.jpg,2021.32,False,Sculpture,2016,2016,2016,
226381,"Winter Storm, Prospect Park",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226381,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.2_Webb.jpg,,,2024.90.2,2026-05-27,sanity,226381,collectionObject,https://www.brooklynmuseum.org/objects/226381,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.90.2_Webb.jpg,2024.90.2,False,Photograph,2016,2016,2016,
225555,Artifice (Breach Series),2016,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225555,https://brooklynmuseum.b-cdn.net/collections/objects/L2021.1.2_overall_PS22.jpg,,,L2021.1.2,2026-05-27,sanity,225555,collectionObject,https://www.brooklynmuseum.org/objects/225555,https://brooklynmuseum.b-cdn.net/collections/objects/L2021.1.2_overall_PS22.jpg,L2021.1.2,False,Sculpture,2016,2016,2016,
224317,"Lobbying the Gods For A Miracle, Brooklyn",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224317,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41c_PS20.jpg,,,2017.41c,2026-05-27,sanity,224317,collectionObject,https://www.brooklynmuseum.org/objects/224317,https://brooklynmuseum.b-cdn.net/collections/objects/2017.41c_PS20.jpg,2017.41c,False,Photograph,2016,2016,2016,
226394,"Sisters in Faith, Crown Heights, Brooklyn, NYC",2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226394,https://brooklynmuseum.b-cdn.net/collections/objects/2025.21.2_PS22.jpg,,,2025.21.2,2026-05-27,sanity,226394,collectionObject,https://www.brooklynmuseum.org/objects/226394,https://brooklynmuseum.b-cdn.net/collections/objects/2025.21.2_PS22.jpg,2025.21.2,False,Photograph,2016,2016,2016,
224808,Circled Plane,2016,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224808,https://brooklynmuseum.b-cdn.net/collections/objects/2020.28.2_view01_Karma_Gallery.jpg,,,2020.28.2,2026-05-27,sanity,224808,collectionObject,https://www.brooklynmuseum.org/objects/224808,https://brooklynmuseum.b-cdn.net/collections/objects/2020.28.2_view01_Karma_Gallery.jpg,2020.28.2,False,Sculpture,2016,2016,2016,
227536,Untitled,2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/227536,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.5_Galerie_Bene_Taschen.jpeg,,,2026.9.5,2026-05-27,sanity,227536,collectionObject,https://www.brooklynmuseum.org/objects/227536,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.5_Galerie_Bene_Taschen.jpeg,2026.9.5,False,Photograph,2016,2016,2016,
227532,Untitled,2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/227532,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.1_Galerie_Bene_Taschen.jpeg,,,2026.9.1,2026-05-27,sanity,227532,collectionObject,https://www.brooklynmuseum.org/objects/227532,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.1_Galerie_Bene_Taschen.jpeg,2026.9.1,False,Photograph,2016,2016,2016,
227537,Untitled,2016,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/227537,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.6_Galerie_Bene_Taschen.jpeg,,,2026.9.6,2026-05-27,sanity,227537,collectionObject,https://www.brooklynmuseum.org/objects/227537,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.9.6_Galerie_Bene_Taschen.jpeg,2026.9.6,False,Photograph,2016,2016,2016,
227521,Library Of Black Lies (Inverted),2016,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/227521,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.3.5.jpg,,,2026.3.5,2026-05-27,sanity,227521,collectionObject,https://www.brooklynmuseum.org/objects/227521,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2026.3.5.jpg,2026.3.5,False,Work on Paper,2016,2016,2016,
