object_id,aligned_museum
122915,Princeton University Art Museum
122621,Princeton University Art Museum
122368,Princeton University Art Museum
122367,Princeton University Art Museum
121825,Princeton University Art Museum
121521,Princeton University Art Museum
121519,Princeton University Art Museum
121497,Princeton University Art Museum
121496,Princeton University Art Museum
121456,Princeton University Art Museum
120887,Princeton University Art Museum
120852,Princeton University Art Museum
120851,Princeton University Art Museum
120849,Princeton University Art Museum
120847,Princeton University Art Museum
118649,Princeton University Art Museum
118645,Princeton University Art Museum
118620,Princeton University Art Museum
118617,Princeton University Art Museum
118589,Princeton University Art Museum
118588,Princeton University Art Museum
118587,Princeton University Art Museum
118582,Princeton University Art Museum
118578,Princeton University Art Museum
118577,Princeton University Art Museum
118534,Princeton University Art Museum
118498,Princeton University Art Museum
118494,Princeton University Art Museum
118489,Princeton University Art Museum
118488,Princeton University Art Museum
118485,Princeton University Art Museum
118484,Princeton University Art Museum
118482,Princeton University Art Museum
118477,Princeton University Art Museum
118465,Princeton University Art Museum
117611,Princeton University Art Museum
117610,Princeton University Art Museum
117607,Princeton University Art Museum
117554,Princeton University Art Museum
117545,Princeton University Art Museum
117343,Princeton University Art Museum
117339,Princeton University Art Museum
117336,Princeton University Art Museum
117323,Princeton University Art Museum
117322,Princeton University Art Museum
117319,Princeton University Art Museum
117318,Princeton University Art Museum
117310,Princeton University Art Museum
117309,Princeton University Art Museum
117298,Princeton University Art Museum
117293,Princeton University Art Museum
117289,Princeton University Art Museum
117282,Princeton University Art Museum
117281,Princeton University Art Museum
117264,Princeton University Art Museum
117260,Princeton University Art Museum
116776,Princeton University Art Museum
116462,Princeton University Art Museum
116461,Princeton University Art Museum
116362,Princeton University Art Museum
115984,Princeton University Art Museum
115918,Princeton University Art Museum
115907,Princeton University Art Museum
115721,Princeton University Art Museum
115717,Princeton University Art Museum
115714,Princeton University Art Museum
115642,Princeton University Art Museum
115163,Princeton University Art Museum
115058,Princeton University Art Museum
115053,Princeton University Art Museum
115050,Princeton University Art Museum
115039,Princeton University Art Museum
113495,Princeton University Art Museum
113321,Princeton University Art Museum
113319,Princeton University Art Museum
113317,Princeton University Art Museum
113316,Princeton University Art Museum
113314,Princeton University Art Museum
112660,Princeton University Art Museum
112651,Princeton University Art Museum
112646,Princeton University Art Museum
112644,Princeton University Art Museum
112639,Princeton University Art Museum
112631,Princeton University Art Museum
112630,Princeton University Art Museum
112617,Princeton University Art Museum
112596,Princeton University Art Museum
112593,Princeton University Art Museum
112568,Princeton University Art Museum
112563,Princeton University Art Museum
112560,Princeton University Art Museum
112558,Princeton University Art Museum
112553,Princeton University Art Museum
112552,Princeton University Art Museum
112545,Princeton University Art Museum
112543,Princeton University Art Museum
112540,Princeton University Art Museum
112539,Princeton University Art Museum
112448,Princeton University Art Museum
112445,Princeton University Art Museum
112443,Princeton University Art Museum
112440,Princeton University Art Museum
112438,Princeton University Art Museum
111783,Princeton University Art Museum
111118,Princeton University Art Museum
111099,Princeton University Art Museum
110990,Princeton University Art Museum
110989,Princeton University Art Museum
110979,Princeton University Art Museum
110970,Princeton University Art Museum
110968,Princeton University Art Museum
110966,Princeton University Art Museum
110963,Princeton University Art Museum
110962,Princeton University Art Museum
110959,Princeton University Art Museum
110958,Princeton University Art Museum
110956,Princeton University Art Museum
110951,Princeton University Art Museum
110947,Princeton University Art Museum
110943,Princeton University Art Museum
110939,Princeton University Art Museum
110938,Princeton University Art Museum
110935,Princeton University Art Museum
110927,Princeton University Art Museum
110915,Princeton University Art Museum
110911,Princeton University Art Museum
110908,Princeton University Art Museum
110903,Princeton University Art Museum
110902,Princeton University Art Museum
110893,Princeton University Art Museum
110889,Princeton University Art Museum
110888,Princeton University Art Museum
110883,Princeton University Art Museum
110876,Princeton University Art Museum
110873,Princeton University Art Museum
110872,Princeton University Art Museum
110870,Princeton University Art Museum
110865,Princeton University Art Museum
110864,Princeton University Art Museum
110863,Princeton University Art Museum
110861,Princeton University Art Museum
110857,Princeton University Art Museum
110855,Princeton University Art Museum
110854,Princeton University Art Museum
110850,Princeton University Art Museum
110841,Princeton University Art Museum
110839,Princeton University Art Museum
110838,Princeton University Art Museum
110836,Princeton University Art Museum
110834,Princeton University Art Museum
110818,Princeton University Art Museum
110816,Princeton University Art Museum
110812,Princeton University Art Museum
110798,Princeton University Art Museum
110796,Princeton University Art Museum
110795,Princeton University Art Museum
110790,Princeton University Art Museum
110762,Princeton University Art Museum
110758,Princeton University Art Museum
110756,Princeton University Art Museum
110753,Princeton University Art Museum
110749,Princeton University Art Museum
110748,Princeton University Art Museum
110745,Princeton University Art Museum
110740,Princeton University Art Museum
110730,Princeton University Art Museum
110724,Princeton University Art Museum
110720,Princeton University Art Museum
110714,Princeton University Art Museum
110712,Princeton University Art Museum
110711,Princeton University Art Museum
110706,Princeton University Art Museum
110695,Princeton University Art Museum
110693,Princeton University Art Museum
110690,Princeton University Art Museum
110689,Princeton University Art Museum
110685,Princeton University Art Museum
110684,Princeton University Art Museum
110676,Princeton University Art Museum
110675,Princeton University Art Museum
110670,Princeton University Art Museum
110658,Princeton University Art Museum
110653,Princeton University Art Museum
110650,Princeton University Art Museum
110639,Princeton University Art Museum
110616,Princeton University Art Museum
110608,Princeton University Art Museum
110607,Princeton University Art Museum
110605,Princeton University Art Museum
110598,Princeton University Art Museum
110596,Princeton University Art Museum
110592,Princeton University Art Museum
110588,Princeton University Art Museum
110586,Princeton University Art Museum
110585,Princeton University Art Museum
110583,Princeton University Art Museum
110582,Princeton University Art Museum
110581,Princeton University Art Museum
110579,Princeton University Art Museum
110578,Princeton University Art Museum
110573,Princeton University Art Museum
110569,Princeton University Art Museum
110568,Princeton University Art Museum
110566,Princeton University Art Museum
110565,Princeton University Art Museum
110563,Princeton University Art Museum
110559,Princeton University Art Museum
110548,Princeton University Art Museum
110540,Princeton University Art Museum
110538,Princeton University Art Museum
110535,Princeton University Art Museum
110534,Princeton University Art Museum
110529,Princeton University Art Museum
110526,Princeton University Art Museum
110524,Princeton University Art Museum
110522,Princeton University Art Museum
110519,Princeton University Art Museum
110514,Princeton University Art Museum
110507,Princeton University Art Museum
110504,Princeton University Art Museum
110210,Princeton University Art Museum
109051,Princeton University Art Museum
109043,Princeton University Art Museum
108818,Princeton University Art Museum
108757,Princeton University Art Museum
108755,Princeton University Art Museum
108754,Princeton University Art Museum
108751,Princeton University Art Museum
108750,Princeton University Art Museum
108748,Princeton University Art Museum
108747,Princeton University Art Museum
108703,Princeton University Art Museum
108699,Princeton University Art Museum
108698,Princeton University Art Museum
108695,Princeton University Art Museum
108685,Princeton University Art Museum
108674,Princeton University Art Museum
108662,Princeton University Art Museum
108659,Princeton University Art Museum
108657,Princeton University Art Museum
108655,Princeton University Art Museum
108652,Princeton University Art Museum
108649,Princeton University Art Museum
108645,Princeton University Art Museum
108641,Princeton University Art Museum
108640,Princeton University Art Museum
108634,Princeton University Art Museum
108626,Princeton University Art Museum
108625,Princeton University Art Museum
108623,Princeton University Art Museum
108615,Princeton University Art Museum
108205,Princeton University Art Museum
107993,Princeton University Art Museum
107953,Princeton University Art Museum
107950,Princeton University Art Museum
107947,Princeton University Art Museum
107933,Princeton University Art Museum
107914,Princeton University Art Museum
107896,Princeton University Art Museum
107892,Princeton University Art Museum
107831,Princeton University Art Museum
107798,Princeton University Art Museum
107797,Princeton University Art Museum
107788,Princeton University Art Museum
107787,Princeton University Art Museum
107778,Princeton University Art Museum
107772,Princeton University Art Museum
107762,Princeton University Art Museum
107742,Princeton University Art Museum
107740,Princeton University Art Museum
107739,Princeton University Art Museum
107736,Princeton University Art Museum
107735,Princeton University Art Museum
107734,Princeton University Art Museum
107731,Princeton University Art Museum
107686,Princeton University Art Museum
107478,Princeton University Art Museum
107477,Princeton University Art Museum
107472,Princeton University Art Museum
107470,Princeton University Art Museum
107468,Princeton University Art Museum
107467,Princeton University Art Museum
107466,Princeton University Art Museum
106338,Princeton University Art Museum
106337,Princeton University Art Museum
103940,Princeton University Art Museum
103937,Princeton University Art Museum
103936,Princeton University Art Museum
103899,Princeton University Art Museum
103886,Princeton University Art Museum
103878,Princeton University Art Museum
103520,Princeton University Art Museum
103515,Princeton University Art Museum
103513,Princeton University Art Museum
103512,Princeton University Art Museum
103451,Princeton University Art Museum
103118,Princeton University Art Museum
103076,Princeton University Art Museum
103063,Princeton University Art Museum
103062,Princeton University Art Museum
103058,Princeton University Art Museum
103052,Princeton University Art Museum
103049,Princeton University Art Museum
103045,Princeton University Art Museum
102977,Princeton University Art Museum
102964,Princeton University Art Museum
102959,Princeton University Art Museum
102712,Princeton University Art Museum
102684,Princeton University Art Museum
102681,Princeton University Art Museum
102671,Princeton University Art Museum
102665,Princeton University Art Museum
102661,Princeton University Art Museum
102657,Princeton University Art Museum
102656,Princeton University Art Museum
102611,Princeton University Art Museum
102599,Princeton University Art Museum
102598,Princeton University Art Museum
102597,Princeton University Art Museum
102594,Princeton University Art Museum
102592,Princeton University Art Museum
102589,Princeton University Art Museum
102584,Princeton University Art Museum
102583,Princeton University Art Museum
102582,Princeton University Art Museum
102432,Princeton University Art Museum
102418,Princeton University Art Museum
102416,Princeton University Art Museum
102415,Princeton University Art Museum
102411,Princeton University Art Museum
102407,Princeton University Art Museum
102405,Princeton University Art Museum
102375,Princeton University Art Museum
102374,Princeton University Art Museum
102371,Princeton University Art Museum
102368,Princeton University Art Museum
102367,Princeton University Art Museum
102360,Princeton University Art Museum
102358,Princeton University Art Museum
101337,Princeton University Art Museum
101130,Princeton University Art Museum
101126,Princeton University Art Museum
101113,Princeton University Art Museum
98865,Princeton University Art Museum
97031,Princeton University Art Museum
94926,Princeton University Art Museum
94060,Princeton University Art Museum
94047,Princeton University Art Museum
94042,Princeton University Art Museum
94038,Princeton University Art Museum
94032,Princeton University Art Museum
93985,Princeton University Art Museum
93898,Princeton University Art Museum
93723,Princeton University Art Museum
93636,Princeton University Art Museum
93634,Princeton University Art Museum
93437,Princeton University Art Museum
93433,Princeton University Art Museum
93413,Princeton University Art Museum
93411,Princeton University Art Museum
93408,Princeton University Art Museum
93406,Princeton University Art Museum
93405,Princeton University Art Museum
93379,Princeton University Art Museum
93377,Princeton University Art Museum
93370,Princeton University Art Museum
93367,Princeton University Art Museum
93365,Princeton University Art Museum
93361,Princeton University Art Museum
93355,Princeton University Art Museum
93326,Princeton University Art Museum
92465,Princeton University Art Museum
92426,Princeton University Art Museum
92419,Princeton University Art Museum
92232,Princeton University Art Museum
91951,Princeton University Art Museum
91690,Princeton University Art Museum
91689,Princeton University Art Museum
91685,Princeton University Art Museum
91682,Princeton University Art Museum
91662,Princeton University Art Museum
91655,Princeton University Art Museum
91583,Princeton University Art Museum
91562,Princeton University Art Museum
91527,Princeton University Art Museum
91279,Princeton University Art Museum
90633,Princeton University Art Museum
90620,Princeton University Art Museum
90616,Princeton University Art Museum
90482,Princeton University Art Museum
90311,Princeton University Art Museum
90305,Princeton University Art Museum
90259,Princeton University Art Museum
90223,Princeton University Art Museum
90126,Princeton University Art Museum
90086,Princeton University Art Museum
89720,Princeton University Art Museum
89595,Princeton University Art Museum
89562,Princeton University Art Museum
89559,Princeton University Art Museum
89540,Princeton University Art Museum
89521,Princeton University Art Museum
89520,Princeton University Art Museum
89519,Princeton University Art Museum
89517,Princeton University Art Museum
89498,Princeton University Art Museum
89486,Princeton University Art Museum
89365,Princeton University Art Museum
89364,Princeton University Art Museum
89330,Princeton University Art Museum
89167,Princeton University Art Museum
89086,Princeton University Art Museum
89071,Princeton University Art Museum
88499,Princeton University Art Museum
88351,Princeton University Art Museum
88350,Princeton University Art Museum
88349,Princeton University Art Museum
88347,Princeton University Art Museum
88345,Princeton University Art Museum
88344,Princeton University Art Museum
88336,Princeton University Art Museum
88335,Princeton University Art Museum
88322,Princeton University Art Museum
88318,Princeton University Art Museum
88315,Princeton University Art Museum
88314,Princeton University Art Museum
88312,Princeton University Art Museum
88309,Princeton University Art Museum
88308,Princeton University Art Museum
88307,Princeton University Art Museum
88304,Princeton University Art Museum
88302,Princeton University Art Museum
88299,Princeton University Art Museum
88294,Princeton University Art Museum
88286,Princeton University Art Museum
88285,Princeton University Art Museum
88282,Princeton University Art Museum
88279,Princeton University Art Museum
88278,Princeton University Art Museum
88274,Princeton University Art Museum
88272,Princeton University Art Museum
88262,Princeton University Art Museum
88116,Princeton University Art Museum
87645,Princeton University Art Museum
87622,Princeton University Art Museum
87621,Princeton University Art Museum
87620,Princeton University Art Museum
87618,Princeton University Art Museum
87606,Princeton University Art Museum
87589,Princeton University Art Museum
87581,Princeton University Art Museum
87547,Princeton University Art Museum
87545,Princeton University Art Museum
87539,Princeton University Art Museum
87537,Princeton University Art Museum
87505,Princeton University Art Museum
87501,Princeton University Art Museum
87492,Princeton University Art Museum
87487,Princeton University Art Museum
87481,Princeton University Art Museum
87479,Princeton University Art Museum
87469,Princeton University Art Museum
87458,Princeton University Art Museum
87446,Princeton University Art Museum
87443,Princeton University Art Museum
87440,Princeton University Art Museum
87431,Princeton University Art Museum
87430,Princeton University Art Museum
87424,Princeton University Art Museum
87410,Princeton University Art Museum
87398,Princeton University Art Museum
87394,Princeton University Art Museum
87382,Princeton University Art Museum
87380,Princeton University Art Museum
87374,Princeton University Art Museum
87370,Princeton University Art Museum
87368,Princeton University Art Museum
87366,Princeton University Art Museum
87351,Princeton University Art Museum
87345,Princeton University Art Museum
87343,Princeton University Art Museum
87314,Princeton University Art Museum
87312,Princeton University Art Museum
87311,Princeton University Art Museum
87309,Princeton University Art Museum
87297,Princeton University Art Museum
87293,Princeton University Art Museum
87292,Princeton University Art Museum
87291,Princeton University Art Museum
87290,Princeton University Art Museum
87287,Princeton University Art Museum
87282,Princeton University Art Museum
87281,Princeton University Art Museum
87273,Princeton University Art Museum
87272,Princeton University Art Museum
87270,Princeton University Art Museum
87259,Princeton University Art Museum
87258,Princeton University Art Museum
87257,Princeton University Art Museum
87242,Princeton University Art Museum
87235,Princeton University Art Museum
87234,Princeton University Art Museum
87233,Princeton University Art Museum
87232,Princeton University Art Museum
87229,Princeton University Art Museum
87227,Princeton University Art Museum
87226,Princeton University Art Museum
87225,Princeton University Art Museum
87224,Princeton University Art Museum
87223,Princeton University Art Museum
87216,Princeton University Art Museum
87208,Princeton University Art Museum
87200,Princeton University Art Museum
87199,Princeton University Art Museum
87197,Princeton University Art Museum
87184,Princeton University Art Museum
87176,Princeton University Art Museum
87164,Princeton University Art Museum
87163,Princeton University Art Museum
87156,Princeton University Art Museum
87152,Princeton University Art Museum
87151,Princeton University Art Museum
87148,Princeton University Art Museum
87138,Princeton University Art Museum
87115,Princeton University Art Museum
87110,Princeton University Art Museum
87109,Princeton University Art Museum
87102,Princeton University Art Museum
87100,Princeton University Art Museum
87097,Princeton University Art Museum
87095,Princeton University Art Museum
87086,Princeton University Art Museum
87085,Princeton University Art Museum
87084,Princeton University Art Museum
87066,Princeton University Art Museum
87057,Princeton University Art Museum
87053,Princeton University Art Museum
87047,Princeton University Art Museum
87043,Princeton University Art Museum
87041,Princeton University Art Museum
87039,Princeton University Art Museum
87034,Princeton University Art Museum
87033,Princeton University Art Museum
87023,Princeton University Art Museum
87018,Princeton University Art Museum
87014,Princeton University Art Museum
86994,Princeton University Art Museum
86984,Princeton University Art Museum
86981,Princeton University Art Museum
86980,Princeton University Art Museum
86978,Princeton University Art Museum
86974,Princeton University Art Museum
86951,Princeton University Art Museum
86841,Princeton University Art Museum
86832,Princeton University Art Museum
86816,Princeton University Art Museum
86814,Princeton University Art Museum
86807,Princeton University Art Museum
86787,Princeton University Art Museum
86779,Princeton University Art Museum
86773,Princeton University Art Museum
86762,Princeton University Art Museum
86753,Princeton University Art Museum
86742,Princeton University Art Museum
86737,Princeton University Art Museum
86735,Princeton University Art Museum
86734,Princeton University Art Museum
86733,Princeton University Art Museum
86729,Princeton University Art Museum
86728,Princeton University Art Museum
86726,Princeton University Art Museum
86716,Princeton University Art Museum
86714,Princeton University Art Museum
86710,Princeton University Art Museum
86709,Princeton University Art Museum
86702,Princeton University Art Museum
86701,Princeton University Art Museum
86695,Princeton University Art Museum
86694,Princeton University Art Museum
86693,Princeton University Art Museum
86682,Princeton University Art Museum
86679,Princeton University Art Museum
86677,Princeton University Art Museum
86674,Princeton University Art Museum
86671,Princeton University Art Museum
86662,Princeton University Art Museum
86659,Princeton University Art Museum
86656,Princeton University Art Museum
86652,Princeton University Art Museum
86651,Princeton University Art Museum
86647,Princeton University Art Museum
86644,Princeton University Art Museum
86642,Princeton University Art Museum
86607,Princeton University Art Museum
86567,Princeton University Art Museum
86566,Princeton University Art Museum
86565,Princeton University Art Museum
86562,Princeton University Art Museum
86559,Princeton University Art Museum
86558,Princeton University Art Museum
86459,Princeton University Art Museum
86458,Princeton University Art Museum
86457,Princeton University Art Museum
86456,Princeton University Art Museum
86454,Princeton University Art Museum
86446,Princeton University Art Museum
86442,Princeton University Art Museum
86428,Princeton University Art Museum
86374,Princeton University Art Museum
86369,Princeton University Art Museum
86361,Princeton University Art Museum
86356,Princeton University Art Museum
86355,Princeton University Art Museum
86352,Princeton University Art Museum
86346,Princeton University Art Museum
86342,Princeton University Art Museum
86340,Princeton University Art Museum
86334,Princeton University Art Museum
86332,Princeton University Art Museum
86321,Princeton University Art Museum
86314,Princeton University Art Museum
86311,Princeton University Art Museum
86308,Princeton University Art Museum
86305,Princeton University Art Museum
86304,Princeton University Art Museum
86302,Princeton University Art Museum
86296,Princeton University Art Museum
86294,Princeton University Art Museum
86291,Princeton University Art Museum
86288,Princeton University Art Museum
86287,Princeton University Art Museum
86268,Princeton University Art Museum
86267,Princeton University Art Museum
86266,Princeton University Art Museum
86259,Princeton University Art Museum
86256,Princeton University Art Museum
86255,Princeton University Art Museum
86242,Princeton University Art Museum
86238,Princeton University Art Museum
86232,Princeton University Art Museum
86224,Princeton University Art Museum
86216,Princeton University Art Museum
86215,Princeton University Art Museum
86202,Princeton University Art Museum
86194,Princeton University Art Museum
86186,Princeton University Art Museum
86180,Princeton University Art Museum
86165,Princeton University Art Museum
86164,Princeton University Art Museum
86152,Princeton University Art Museum
86150,Princeton University Art Museum
86149,Princeton University Art Museum
86076,Princeton University Art Museum
86073,Princeton University Art Museum
86069,Princeton University Art Museum
86067,Princeton University Art Museum
86048,Princeton University Art Museum
86004,Princeton University Art Museum
86000,Princeton University Art Museum
85998,Princeton University Art Museum
85939,Princeton University Art Museum
85896,Princeton University Art Museum
85870,Princeton University Art Museum
85620,Princeton University Art Museum
85614,Princeton University Art Museum
85602,Princeton University Art Museum
85598,Princeton University Art Museum
85591,Princeton University Art Museum
85583,Princeton University Art Museum
85577,Princeton University Art Museum
85551,Princeton University Art Museum
85546,Princeton University Art Museum
85543,Princeton University Art Museum
85538,Princeton University Art Museum
85537,Princeton University Art Museum
85530,Princeton University Art Museum
85523,Princeton University Art Museum
85519,Princeton University Art Museum
85508,Princeton University Art Museum
85481,Princeton University Art Museum
85477,Princeton University Art Museum
85467,Princeton University Art Museum
85456,Princeton University Art Museum
85452,Princeton University Art Museum
85436,Princeton University Art Museum
85433,Princeton University Art Museum
85432,Princeton University Art Museum
85430,Princeton University Art Museum
85413,Princeton University Art Museum
85394,Princeton University Art Museum
85393,Princeton University Art Museum
85392,Princeton University Art Museum
85389,Princeton University Art Museum
85387,Princeton University Art Museum
85386,Princeton University Art Museum
85385,Princeton University Art Museum
85383,Princeton University Art Museum
85373,Princeton University Art Museum
85367,Princeton University Art Museum
85363,Princeton University Art Museum
85349,Princeton University Art Museum
85347,Princeton University Art Museum
85128,Princeton University Art Museum
81859,Princeton University Art Museum
81653,Princeton University Art Museum
81518,Princeton University Art Museum
81285,Princeton University Art Museum
81245,Princeton University Art Museum
81238,Princeton University Art Museum
81201,Princeton University Art Museum
81199,Princeton University Art Museum
81156,Princeton University Art Museum
81150,Princeton University Art Museum
81143,Princeton University Art Museum
81083,Princeton University Art Museum
81060,Princeton University Art Museum
81050,Princeton University Art Museum
81036,Princeton University Art Museum
81035,Princeton University Art Museum
81009,Princeton University Art Museum
81001,Princeton University Art Museum
80981,Princeton University Art Museum
80944,Princeton University Art Museum
80940,Princeton University Art Museum
80466,Princeton University Art Museum
80008,Princeton University Art Museum
80003,Princeton University Art Museum
80001,Princeton University Art Museum
79999,Princeton University Art Museum
79922,Princeton University Art Museum
79921,Princeton University Art Museum
79903,Princeton University Art Museum
79902,Princeton University Art Museum
79901,Princeton University Art Museum
79899,Princeton University Art Museum
79898,Princeton University Art Museum
79896,Princeton University Art Museum
79894,Princeton University Art Museum
79893,Princeton University Art Museum
79890,Princeton University Art Museum
79882,Princeton University Art Museum
79879,Princeton University Art Museum
79875,Princeton University Art Museum
79872,Princeton University Art Museum
79869,Princeton University Art Museum
79864,Princeton University Art Museum
79863,Princeton University Art Museum
79859,Princeton University Art Museum
79854,Princeton University Art Museum
79848,Princeton University Art Museum
79833,Princeton University Art Museum
79832,Princeton University Art Museum
79829,Princeton University Art Museum
79826,Princeton University Art Museum
79813,Princeton University Art Museum
79811,Princeton University Art Museum
79630,Princeton University Art Museum
79629,Princeton University Art Museum
79621,Princeton University Art Museum
79618,Princeton University Art Museum
79612,Princeton University Art Museum
79611,Princeton University Art Museum
77951,Princeton University Art Museum
77950,Princeton University Art Museum
77941,Princeton University Art Museum
77940,Princeton University Art Museum
77888,Princeton University Art Museum
77887,Princeton University Art Museum
77884,Princeton University Art Museum
77880,Princeton University Art Museum
77879,Princeton University Art Museum
77876,Princeton University Art Museum
74247,Princeton University Art Museum
74213,Princeton University Art Museum
74211,Princeton University Art Museum
74194,Princeton University Art Museum
74192,Princeton University Art Museum
74190,Princeton University Art Museum
74187,Princeton University Art Museum
74186,Princeton University Art Museum
74182,Princeton University Art Museum
74177,Princeton University Art Museum
74174,Princeton University Art Museum
74173,Princeton University Art Museum
74171,Princeton University Art Museum
74169,Princeton University Art Museum
74164,Princeton University Art Museum
74163,Princeton University Art Museum
74159,Princeton University Art Museum
74157,Princeton University Art Museum
74126,Princeton University Art Museum
74122,Princeton University Art Museum
74120,Princeton University Art Museum
74118,Princeton University Art Museum
74115,Princeton University Art Museum
74086,Princeton University Art Museum
74085,Princeton University Art Museum
74080,Princeton University Art Museum
74075,Princeton University Art Museum
74073,Princeton University Art Museum
74070,Princeton University Art Museum
74051,Princeton University Art Museum
74038,Princeton University Art Museum
74036,Princeton University Art Museum
74033,Princeton University Art Museum
74032,Princeton University Art Museum
74024,Princeton University Art Museum
74022,Princeton University Art Museum
73879,Princeton University Art Museum
73867,Princeton University Art Museum
73747,Princeton University Art Museum
73742,Princeton University Art Museum
73729,Princeton University Art Museum
73727,Princeton University Art Museum
73705,Princeton University Art Museum
73702,Princeton University Art Museum
73701,Princeton University Art Museum
73688,Princeton University Art Museum
73678,Princeton University Art Museum
73675,Princeton University Art Museum
73674,Princeton University Art Museum
73661,Princeton University Art Museum
73658,Princeton University Art Museum
73657,Princeton University Art Museum
73654,Princeton University Art Museum
73634,Princeton University Art Museum
73632,Princeton University Art Museum
73626,Princeton University Art Museum
73625,Princeton University Art Museum
73624,Princeton University Art Museum
73623,Princeton University Art Museum
73621,Princeton University Art Museum
73614,Princeton University Art Museum
73613,Princeton University Art Museum
73606,Princeton University Art Museum
73596,Princeton University Art Museum
73594,Princeton University Art Museum
73590,Princeton University Art Museum
73586,Princeton University Art Museum
73583,Princeton University Art Museum
73582,Princeton University Art Museum
73580,Princeton University Art Museum
73579,Princeton University Art Museum
73573,Princeton University Art Museum
73569,Princeton University Art Museum
73565,Princeton University Art Museum
73564,Princeton University Art Museum
73553,Princeton University Art Museum
73549,Princeton University Art Museum
73548,Princeton University Art Museum
73545,Princeton University Art Museum
73543,Princeton University Art Museum
73500,Princeton University Art Museum
73494,Princeton University Art Museum
73426,Princeton University Art Museum
73423,Princeton University Art Museum
73421,Princeton University Art Museum
73418,Princeton University Art Museum
73417,Princeton University Art Museum
73416,Princeton University Art Museum
73405,Princeton University Art Museum
73404,Princeton University Art Museum
73403,Princeton University Art Museum
73389,Princeton University Art Museum
73378,Princeton University Art Museum
73374,Princeton University Art Museum
73370,Princeton University Art Museum
73368,Princeton University Art Museum
73367,Princeton University Art Museum
73363,Princeton University Art Museum
73357,Princeton University Art Museum
73355,Princeton University Art Museum
73352,Princeton University Art Museum
73344,Princeton University Art Museum
73343,Princeton University Art Museum
73338,Princeton University Art Museum
73333,Princeton University Art Museum
73325,Princeton University Art Museum
73220,Princeton University Art Museum
73219,Princeton University Art Museum
73038,Princeton University Art Museum
72968,Princeton University Art Museum
72922,Princeton University Art Museum
72907,Princeton University Art Museum
72863,Princeton University Art Museum
72857,Princeton University Art Museum
72852,Princeton University Art Museum
72851,Princeton University Art Museum
72845,Princeton University Art Museum
72837,Princeton University Art Museum
72836,Princeton University Art Museum
72835,Princeton University Art Museum
72833,Princeton University Art Museum
72778,Princeton University Art Museum
72773,Princeton University Art Museum
72769,Princeton University Art Museum
72764,Princeton University Art Museum
72762,Princeton University Art Museum
72751,Princeton University Art Museum
72746,Princeton University Art Museum
72732,Princeton University Art Museum
72721,Princeton University Art Museum
72716,Princeton University Art Museum
72715,Princeton University Art Museum
72705,Princeton University Art Museum
72698,Princeton University Art Museum
72693,Princeton University Art Museum
72686,Princeton University Art Museum
72682,Princeton University Art Museum
72677,Princeton University Art Museum
72659,Princeton University Art Museum
72655,Princeton University Art Museum
72652,Princeton University Art Museum
72645,Princeton University Art Museum
72644,Princeton University Art Museum
72643,Princeton University Art Museum
72636,Princeton University Art Museum
72634,Princeton University Art Museum
72633,Princeton University Art Museum
72629,Princeton University Art Museum
72620,Princeton University Art Museum
72610,Princeton University Art Museum
72605,Princeton University Art Museum
72604,Princeton University Art Museum
72602,Princeton University Art Museum
72591,Princeton University Art Museum
72590,Princeton University Art Museum
72574,Princeton University Art Museum
72570,Princeton University Art Museum
72565,Princeton University Art Museum
72564,Princeton University Art Museum
72563,Princeton University Art Museum
72561,Princeton University Art Museum
72437,Princeton University Art Museum
72360,Princeton University Art Museum
71763,Princeton University Art Museum
71750,Princeton University Art Museum
71743,Princeton University Art Museum
71737,Princeton University Art Museum
71733,Princeton University Art Museum
71732,Princeton University Art Museum
71726,Princeton University Art Museum
71723,Princeton University Art Museum
71722,Princeton University Art Museum
71716,Princeton University Art Museum
71714,Princeton University Art Museum
71710,Princeton University Art Museum
71704,Princeton University Art Museum
71702,Princeton University Art Museum
71701,Princeton University Art Museum
71699,Princeton University Art Museum
71697,Princeton University Art Museum
71684,Princeton University Art Museum
71676,Princeton University Art Museum
71670,Princeton University Art Museum
71666,Princeton University Art Museum
71661,Princeton University Art Museum
71658,Princeton University Art Museum
71656,Princeton University Art Museum
71653,Princeton University Art Museum
71650,Princeton University Art Museum
71648,Princeton University Art Museum
71644,Princeton University Art Museum
71642,Princeton University Art Museum
71641,Princeton University Art Museum
71615,Princeton University Art Museum
71614,Princeton University Art Museum
71613,Princeton University Art Museum
71612,Princeton University Art Museum
71607,Princeton University Art Museum
71580,Princeton University Art Museum
71579,Princeton University Art Museum
71563,Princeton University Art Museum
71550,Princeton University Art Museum
71542,Princeton University Art Museum
71534,Princeton University Art Museum
71528,Princeton University Art Museum
71525,Princeton University Art Museum
71524,Princeton University Art Museum
71440,Princeton University Art Museum
71434,Princeton University Art Museum
71433,Princeton University Art Museum
71432,Princeton University Art Museum
71431,Princeton University Art Museum
71427,Princeton University Art Museum
71422,Princeton University Art Museum
71418,Princeton University Art Museum
71417,Princeton University Art Museum
71415,Princeton University Art Museum
71414,Princeton University Art Museum
71407,Princeton University Art Museum
71404,Princeton University Art Museum
71403,Princeton University Art Museum
71398,Princeton University Art Museum
71397,Princeton University Art Museum
71392,Princeton University Art Museum
71391,Princeton University Art Museum
71387,Princeton University Art Museum
71381,Princeton University Art Museum
