object_id,aligned_period
28350,Song dynasty (c. 1115)
180725,Qing dynasty (c. 1904)
83022,n.d.
230189,Qing dynasty (c. 2014)
53276,Tang dynasty (c. 770)
69558,Han dynasty (206 BCE-220 CE)
72380,Ming dynasty (1368-1644)
15579,Tang dynasty (c. 770)
7843,Qing dynasty (c. 1750)
65892,Song dynasty (c. 1115)
68898,Song dynasty (c. 1046)
193050,Song dynasty (960-1279)
160040,Qing dynasty (c. 1644)
58904,Song dynasty (960-1279)
21731,Tang dynasty (618-907)
58116,Qing dynasty (1644-1912)
9579,Qing dynasty (c. 1818)
12165,Tang dynasty (618-907)
68840,Song dynasty (c. 1046)
111364,Qing dynasty (c. 1875)
45433,n.d.
21457,Song dynasty (c. 1115)
42836,Qing dynasty (1644-1912)
69719,Neolithic period
68941,Song dynasty (c. 1046)
69324,Song dynasty (c. 1046)
105549,Shang dynasty (c. 1600-1046 BCE)
193334,Qing dynasty (c. 1965)
13451,Qing dynasty (1644-1912)
186779,Qing dynasty (c. 1945)
147883,Song dynasty (960-1279)
193025,Yuan dynasty (1271-1368)
55833,Song dynasty (c. 1046)
10244,Qing dynasty (c. 1880)
43942,Qing dynasty (c. 1834)
21806,Qing dynasty (1644-1912)
24113,Qing dynasty (1644-1912)
60348,Tang dynasty (c. 770)
104305,n.d.
79585,Qing dynasty (c. 1895)
147623,Qing dynasty (c. 1845)
21648,Yuan dynasty (1271-1368)
27659,Qing dynasty (c. 1760)
69574,Han dynasty (206 BCE-220 CE)
7649,Qing dynasty (c. 1871)
49406,Qing dynasty (c. 1867)
12543,Ming dynasty (1368-1644)
180200,Ming dynasty (1368-1644)
148422,Qing dynasty (1644-1912)
3316,Han dynasty (206 BCE-220 CE)
189161,Qing dynasty (c. 2005)
49843,Qing dynasty (c. 1860)
21662,Song dynasty (960-1279)
53279,Tang dynasty (c. 770)
60339,Song dynasty (c. 1046)
55848,Qing dynasty (1644-1912)
20349,Qing dynasty (c. 1923)
79219,Qing dynasty (c. 1866)
69961,Han dynasty (206 BCE-220 CE)
73244,Tang dynasty (618-907)
105529,Song dynasty (960-1279)
159686,Song dynasty (960-1279)
51502,n.d.
21323,Ming dynasty (1368-1644)
21524,Song dynasty (960-1279)
69798,Song dynasty (c. 1046)
69343,Han dynasty (206 BCE-220 CE)
70693,Han dynasty (206 BCE-220 CE)
7951,Qing dynasty (c. 1900)
79435,Qing dynasty (c. 1888)
80720,Qing dynasty (1644-1912)
35955,Qing dynasty (c. 1898)
27580,Ming dynasty (1368-1644)
69639,Song dynasty (960-1279)
70229,Tang dynasty (c. 770)
69576,Han dynasty (206 BCE-220 CE)
106589,Qing dynasty (c. 1885)
109039,Qing dynasty (c. 1787)
12608,Qing dynasty (1644-1912)
89465,Tang dynasty (618-907)
28203,Song dynasty (960-1279)
69355,Han dynasty (206 BCE-220 CE)
44101,Qing dynasty (c. 1888)
42262,Tang dynasty (618-907)
86387,Song dynasty (c. 1046)
186765,Qing dynasty (c. 1945)
21205,Ming dynasty (1368-1644)
75920,Han dynasty (206 BCE-220 CE)
80215,Qing dynasty (1644-1912)
22905,Qing dynasty (c. 1844)
70018,Tang dynasty (c. 770)
68837,Qing dynasty (1644-1912)
39385,Qing dynasty (c. 1871)
42411,Yuan dynasty (1271-1368)
69980,Tang dynasty (c. 770)
88202,Ming dynasty (1368-1644)
45424,Qing dynasty (1644-1912)
70238,Tang dynasty (c. 770)
195395,Yuan dynasty (1271-1368)
17769,Qing dynasty (c. 1943)
49616,n.d.
79310,Ming dynasty (1368-1644)
45912,Qing dynasty (c. 1930)
149892,Qing dynasty (c. 1848)
14441,Qing dynasty (c. 1836)
135794,n.d.
69152,Neolithic period
82306,Qing dynasty (c. 1951)
42460,Qing dynasty (1644-1912)
21616,Tang dynasty (618-907)
68700,Shang dynasty (c. 1600-1046 BCE)
69625,Neolithic period
202971,Shang dynasty (c. 1600-1046 BCE)
11032,Qing dynasty (c. 1857)
7816,Qing dynasty (1644-1912)
42417,Qing dynasty (1644-1912)
41882,Qing dynasty (1644-1912)
69312,Han dynasty (206 BCE-220 CE)
70606,Han dynasty (206 BCE-220 CE)
73224,Tang dynasty (c. 770)
195401,Song dynasty (960-1279)
121835,Qing dynasty (c. 1853)
53523,Tang dynasty (618-907)
68944,Song dynasty (c. 1046)
84100,Ming dynasty (1368-1644)
79494,Qing dynasty (c. 1877)
58048,Qing dynasty (1644-1912)
22195,Song dynasty (960-1279)
68820,Song dynasty (c. 1046)
41865,Tang dynasty (c. 770)
21024,Tang dynasty (c. 770)
58283,Song dynasty (c. 1115)
68831,Shang dynasty (c. 1600-1046 BCE)
182994,Qing dynasty (c. 1998)
21562,Song dynasty (960-1279)
68986,Neolithic period
180724,Qing dynasty (c. 1907)
89509,n.d.
42096,Qing dynasty (1644-1912)
68675,Shang dynasty (c. 1600-1046 BCE)
70663,Han dynasty (206 BCE-220 CE)
117730,Qing dynasty (c. 1896)
69285,Han dynasty (206 BCE-220 CE)
158222,Qing dynasty (c. 1845)
193326,Qing dynasty (c. 1959)
42242,Qing dynasty (1644-1912)
21754,Song dynasty (960-1279)
7811,Qing dynasty (c. 1780)
75930,Tang dynasty (618-907)
69853,Song dynasty (c. 1046)
68677,Shang dynasty (c. 1600-1046 BCE)
69565,Song dynasty (c. 1046)
87653,Qing dynasty (1644-1912)
7805,Qing dynasty (c. 1765)
193018,Song dynasty (960-1279)
79513,Qing dynasty (c. 1890)
186739,Qing dynasty (c. 1945)
86658,Han dynasty (206 BCE-220 CE)
21650,Song dynasty (c. 1115)
65909,Warring States period (475-221 BCE)
65911,Warring States period (475-221 BCE)
69331,Han dynasty (206 BCE-220 CE)
276594,Qing dynasty (c. 1947)
241446,Qing dynasty (c. 1940)
27466,Qing dynasty (c. 1956)
96627,Song dynasty (c. 1115)
68695,Shang dynasty (c. 1600-1046 BCE)
193049,Song dynasty (960-1279)
126179,Qing dynasty (c. 1787)
28594,Qing dynasty (c. 1879)
46423,Qing dynasty (1644-1912)
107912,Qing dynasty (1644-1912)
130660,Tang dynasty (618-907)
49919,Qing dynasty (c. 1863)
106616,Qing dynasty (c. 1891)
39380,Qing dynasty (c. 1871)
69970,Qing dynasty (1644-1912)
24098,6th/4th century B.C.
44196,Qing dynasty (c. 1897)
21431,Han dynasty (206 BCE-220 CE)
8402,Qing dynasty (c. 1775)
79406,Qing dynasty (c. 1887)
42555,Qing dynasty (1644-1912)
183393,Qing dynasty (1644-1912)
202975,Ming dynasty (c. 1600)
60945,Qing dynasty (1644-1912)
49153,Qing dynasty (c. 1891)
,Tang dynasty (618-907)
,Qing dynasty (1644-1912)
,16th century
,Yuan dynasty (1271-1368)
,Beginning of the 20th century
,4th millennium BC
,Unknown
911874,Qing dynasty (1644-1912)
61658,Yuan dynasty (1271-1368)
448663,Unknown
764091,Unknown
551786,Early Ptolemaic Period
729644,Unknown
472562,Unknown
900001,Unknown
503651,Ming dynasty (1368-1644)
42188,Qing dynasty (1644-1912)
207247,Unknown
78191,Unknown
329077,Bronze Age
42733,Northern Wei dynasty (386-534)
53660,Kamakura period (1185-1333)
310453,Unknown
437422,Unknown
764095,Unknown
206965,Unknown
317877,Unknown
459027,Unknown
459028,Unknown
544320,Middle Kingdom
53162,Tang dynasty (c. 794)
200668,Unknown
544740,"New Kingdom, Ramesside"
39901,Tang dynasty (618-907)
53176,Kamakura period (1185-1333)
435848,Unknown
42515,Ming dynasty (1368-1644)
205883,Unknown
816189,Kamakura period (1185-1333)
776714,Unknown
824771,Unknown
436102,Unknown
707476,Unknown
53190,Kamakura period (1185-1333)
192770,Unknown
53222,Yuan dynasty (c. 1336)
438821,Unknown
203842,Unknown
437261,Unknown
460281,Unknown
194191,Unknown
38006,Unknown
452102,Unknown
49068,Edo period (1603-1868)
207157,Unknown
237451,Unknown
137808,Unknown
136877,c. 490 BCE
135914,Qing dynasty (c. 1863)
135810,Qing dynasty (c. 1890)
135666,mid-20th century
135622,Qing dynasty (c. 1948)
135613,Qing dynasty (c. 1950)
135354,Song dynasty (960-1279)
135206,Qing dynasty (c. 1960)
134589,Qing dynasty (c. 1980)
134458,Qing dynasty (c. 1975)
134443,Qing dynasty (c. 2018)
134229,Greek period
60812,Qing dynasty (c. 2008)
57306,Qing dynasty (c. 2000)
56238,Qing dynasty (c. 1833)
55803,Qing dynasty (c. 2004)
52959,Qing dynasty (c. 1984)
51102,Qing dynasty (c. 1897)
40352,Qing dynasty (1644-1912)
38924,Roman Imperial period (27 BCE-476 CE)
37489,Qing dynasty (c. 1935)
37279,Early Classic Period
33643,Roman Imperial period (27 BCE-476 CE)
33564,Ming dynasty (c. 1612)
33539,Qing dynasty (c. 1902)
32473,early 20th century
32221,Late Classic Period
29551,early 3rd century CE
23744,Song dynasty (c. 1140)
22247,Qing dynasty (c. 1891)
14878,Qing dynasty (c. 1940)
14756,Qing dynasty (c. 1845)
10056,Qing dynasty (c. 1657)
8898,Ming dynasty (c. 1514)
137492,Qing dynasty (c. 1996)
137483,Qing dynasty (c. 1996)
137477,Qing dynasty (c. 1996)
137427,Qing dynasty (c. 1971)
137169,Qing dynasty (c. 2019)
137157,Qing dynasty (c. 2012)
137156,Qing dynasty (c. 1982)
137152,Qing dynasty (c. 1943)
136896,early to mid-20th century
135904,Late Intermediate Period
135887,Qing dynasty (c. 1902)
135811,Qing dynasty (c. 1890)
135798,Qing dynasty (c. 1890)
135691,Early Intermediate Period
135671,Qing dynasty (c. 1966)
135610,Qing dynasty (c. 1963)
135609,Qing dynasty (c. 1963)
135550,Qing dynasty (c. 1775)
135379,Qing dynasty (c. 1880)
135367,Qing dynasty (c. 1788)
134595,Qing dynasty (c. 1947)
134170,Unknown
133910,Greek period
102729,early 20th century
73907,late 19th–early 20th century
60769,Qing dynasty (c. 2010)
58857,Qing dynasty (c. 2009)
57758,Qing dynasty (c. 2009)
57716,Qing dynasty (c. 2008)
55813,Qing dynasty (c. 2008)
54926,Late Formative Period to Early Classic Period
54821,Qing dynasty (c. 1972)
47645,Qing dynasty (c. 1995)
47566,Late Classic Period
46033,Late Classic Period
45401,Unknown
45237,Qing dynasty (c. 1783)
40020,Qing dynasty (c. 1998)
37441,Late Classic Period
33230,Early Intermediate Period (Middle Nasca phase)
32983,Qing dynasty (c. 1787)
32872,Kamakura period (1185-1333)
32381,Qing dynasty (c. 1878)
32255,Yuan dynasty (1271-1368)
31852,Qing dynasty (c. 1899)
31464,Qing dynasty (c. 1969)
29713,Song dynasty (c. 1046)
23888,Song dynasty (960-1279)
15336,late 19th–early 20th century
8161,Ming dynasty (c. 1635)
137698,Late Formative Period (Providencia phase)
137260,Qing dynasty (c. 1926)
137162,Qing dynasty (c. 1933)
137149,Qing dynasty (c. 2018)
136885,Qing dynasty (c. 1978)
136880,Qing dynasty (c. 2019)
135975,Qing dynasty (c. 2018)
135872,Qing dynasty (c. 2018)
135796,Qing dynasty (c. 1885)
135759,Qing dynasty (c. 1980)
135674,Qing dynasty (c. 1965)
135664,Qing dynasty (c. 1987)
135660,Qing dynasty (c. 1987)
135632,Qing dynasty (c. 1963)
135201,Qing dynasty (c. 1984)
134740,Chicoid
134439,Qing dynasty (c. 1991)
58878,Qing dynasty (c. 2009)
58869,Qing dynasty (c. 1979)
58068,Qing dynasty (c. 2001)
57720,16th–early 20th century
44648,Qing dynasty (c. 1908)
42352,Qing dynasty (c. 1890)
39108,Edo period (1603-1868)
32890,c. 300 CE
31803,Roman Imperial period (27 BCE-476 CE)
31420,Late Postclassic Period
29134,18th–19th century
22494,Early Horizon (Ocucaje 7–8)
20821,Qing dynasty (c. 1896)
19912,Han dynasty (206 BCE-220 CE)
17473,Qing dynasty (c. 1854)
13871,Qing dynasty (c. 1974)
9790,Qing dynasty (c. 1880)
9449,Qing dynasty (c. 1899)
137406,20th century
137291,Qing dynasty (1644-1912)
137264,Qing dynasty (c. 2020)
136912,Qing dynasty (c. 2001)
135921,Qing dynasty (c. 2015)
135888,Qing dynasty (c. 1963)
135683,Tang dynasty (c. 700)
135589,Qing dynasty (c. 1973)
135554,Qing dynasty (c. 2017)
135549,Qing dynasty (c. 2018)
135185,Ming dynasty (c. 1643)
134737,Chicoid
134554,Qing dynasty (c. 1764)
134191,Qing dynasty (c. 1981)
134165,Unknown
134164,Qing dynasty (c. 1646)
129689,Qing dynasty (c. 1994)
61090,late 19th–early 20th century
61041,Qing dynasty (c. 2010)
60584,Qing dynasty (c. 1989)
56302,Qing dynasty (c. 2005)
39164,Early Formative Period
35195,Han dynasty (206 BCE-220 CE)
33737,Song dynasty (960-1279)
32861,Qing dynasty (c. 1824)
32398,Qing dynasty (c. 1941)
32269,Middle Formative Period
31482,Qing dynasty (c. 1963)
29435,Edo period (1603-1868)
21079,Yuan dynasty (1271-1368)
18597,Qing dynasty (c. 1955)
18583,late 13th century
16210,Qing dynasty (c. 1817)
12950,late 19th–early 20th century
9231,Qing dynasty (c. 1796)
8894,Middle Horizon
137460,Song dynasty (960-1279)
137407,late 19th–20th century
137348,late 19th or early 20th century
137249,Qing dynasty (c. 1993)
136905,Qing dynasty (c. 1878)
136900,Qing dynasty (c. 2019)
136891,Qing dynasty (c. 1850)
136792,Qing dynasty (c. 1660)
135889,Qing dynasty (c. 1963)
135817,Qing dynasty (c. 1910)
135814,Qing dynasty (c. 1900)
135728,Qing dynasty (c. 2009)
135696,Early Intermediate Period
135643,Qing dynasty (c. 2000)
135637,Qing dynasty (c. 1985)
135624,Qing dynasty (c. 1984)
135618,Qing dynasty (c. 1951)
135587,Qing dynasty (c. 1957)
135521,Qing dynasty (c. 2017)
135244,Qing dynasty (c. 1936)
134682,Tang dynasty (c. 907)
134355,Qing dynasty (c. 2018)
133913,Qing dynasty (c. 1901)
60811,Qing dynasty (c. 2008)
58888,Qing dynasty (c. 1979)
58884,Qing dynasty (c. 1979)
58858,Qing dynasty (c. 2009)
57754,Qing dynasty (c. 2006)
55939,Qing dynasty (c. 1967)
55163,Qing dynasty (c. 1941)
51098,Qing dynasty (c. 1982)
45518,Qing dynasty (c. 1929)
42370,Roman Imperial period (27 BCE-476 CE)
37626,Qing dynasty (c. 1654)
36886,Unknown
32898,Qing dynasty (c. 1872)
32714,Late Postclassic Period
32245,Qing dynasty (c. 1887)
31653,Qing dynasty (c. 1962)
30620,Ming dynasty (c. 1635)
28330,Qing dynasty (c. 1814)
22540,Early Horizon (Ocucaje 7–8)
16650,Qing dynasty (c. 1959)
8146,Greek period
6858,Qing dynasty (c. 1899)
137284,Qing dynasty (c. 2010)
52886,Qing dynasty (c. 1944)
135715,Qing dynasty (c. 1851)
137282,Qing dynasty (c. 2009)
135653,Qing dynasty (c. 1981)
135640,Qing dynasty (c. 1998)
137297,Qing dynasty (c. 2009)
136920,Qing dynasty (c. 1926)
135642,Qing dynasty (c. 2000)
137290,Qing dynasty (c. 2010)
135639,Qing dynasty (c. 1978)
137410,Qing dynasty (c. 1780)
137365,Qing dynasty (c. 1971)
137344,Ming dynasty (c. 1591)
135964,Qing dynasty (c. 1982)
135815,Qing dynasty (c. 1890)
135561,Greek period
135290,Qing dynasty (c. 1970)
45692,Unknown
23368,Greek period
137366,Qing dynasty (c. 1971)
135869,Qing dynasty (c. 2011)
135559,Qing dynasty (c. 2015)
135313,Qing dynasty (c. 2005)
135306,Qing dynasty (c. 2005)
135231,Qing dynasty (c. 1989)
37985,Ming dynasty (c. 1524)
25246,Qing dynasty (c. 2005)
13563,Qing dynasty (c. 1971)
137677,Qing dynasty (c. 1917)
135308,Qing dynasty (c. 2007)
135289,Qing dynasty (c. 1967)
137428,Qing dynasty (c. 1981)
137287,Qing dynasty (c. 2009)
135520,Qing dynasty (c. 1998)
135312,Qing dynasty (c. 2005)
135303,Qing dynasty (c. 2009)
134167,Unknown
24961,late 15th–early 16th century
135311,Qing dynasty (c. 2005)
137435,Qing dynasty (c. 1960)
137275,Qing dynasty (c. 2009)
137296,Qing dynasty (c. 2009)
145721,Qing dynasty (c. 1905)
145719,Qing dynasty (c. 1879)
145718,Qing dynasty (c. 1892)
145716,Qing dynasty (c. 1889)
145714,Qing dynasty (c. 1895)
145710,Qing dynasty (c. 1880)
145703,Qing dynasty (c. 1878)
145675,Qing dynasty (c. 1963)
145612,Qing dynasty (c. 2004)
145378,Qing dynasty (c. 1983)
145376,Qing dynasty (c. 1835)
145346,Qing dynasty (c. 1983)
145309,Qing dynasty (c. 2022)
145273,Qing dynasty (c. 1994)
145270,Qing dynasty (c. 1994)
145269,Qing dynasty (c. 1994)
145266,Qing dynasty (c. 1994)
145221,Qing dynasty (c. 2007)
145220,Qing dynasty (c. 2007)
145215,Qing dynasty (c. 2007)
145214,Qing dynasty (c. 2007)
145211,Qing dynasty (c. 2007)
145210,Qing dynasty (c. 2007)
145207,Qing dynasty (c. 2009)
145206,Qing dynasty (c. 2006)
145180,Qing dynasty (1644-1912)
145178,Qing dynasty (1644-1912)
145174,Qing dynasty (1644-1912)
145169,Qing dynasty (c. 1826)
145166,Qing dynasty (c. 1853)
145163,Qing dynasty (c. 1985)
145160,Qing dynasty (c. 1983)
145158,Qing dynasty (c. 1983)
145157,Qing dynasty (c. 1982)
145153,Qing dynasty (c. 1988)
145148,Qing dynasty (c. 1993)
145137,Qing dynasty (c. 1988)
145136,Qing dynasty (c. 1989)
145133,Qing dynasty (c. 1988)
145070,Qing dynasty (c. 1880)
145052,Qing dynasty (c. 2004)
145032,Qing dynasty (c. 2020)
145030,Qing dynasty (c. 2016)
145020,Qing dynasty (c. 1894)
145016,Qing dynasty (c. 2021)
144953,Qing dynasty (c. 1900)
144944,Qing dynasty (c. 1971)
144937,Qing dynasty (c. 1971)
144931,Qing dynasty (c. 1971)
144927,Qing dynasty (c. 1971)
144926,Qing dynasty (c. 1971)
144918,Qing dynasty (c. 1969)
144891,Qing dynasty (c. 1909)
144890,Qing dynasty (c. 1885)
144885,Qing dynasty (c. 1889)
144884,Qing dynasty (c. 1909)
144882,Qing dynasty (c. 1910)
144878,Qing dynasty (c. 1910)
144874,Qing dynasty (c. 1892)
144849,Roman Imperial period (27 BCE-476 CE)
144818,Qing dynasty (c. 1926)
144811,Qing dynasty (c. 1950)
144801,Ming dynasty (1368-1644)
144797,Ming dynasty (1368-1644)
144796,Ming dynasty (1368-1644)
144794,Ming dynasty (1368-1644)
144785,Qing dynasty (c. 1951)
144783,Qing dynasty (c. 1951)
144743,Yuan dynasty (1271-1368)
144736,Edo period (1603-1868)
144722,Yuan dynasty (c. 1336)
144721,late 20th century
144720,Ming dynasty (1368-1644)
144718,late 20th century
144717,mid-20th century
144714,late 20th century
144551,Qing dynasty (c. 1986)
144371,Qing dynasty (c. 1790)
144369,Qing dynasty (c. 1775)
144364,Qing dynasty (c. 2020)
144362,Qing dynasty (c. 2014)
144289,Qing dynasty (c. 1979)
144288,Qing dynasty (c. 1964)
144254,Tang dynasty (c. 700)
144251,Qing dynasty (c. 1788)
144249,Ming dynasty (1368-1644)
144247,Qing dynasty (c. 1726)
144216,Unknown
144215,Qing dynasty (c. 1982)
144015,Qing dynasty (c. 1968)
143999,Qing dynasty (c. 1963)
143923,Qing dynasty (c. 1985)
143921,Qing dynasty (c. 1983)
143916,Qing dynasty (c. 1985)
143911,Qing dynasty (c. 1985)
143909,Qing dynasty (c. 1982)
143904,Qing dynasty (c. 1983)
143892,Qing dynasty (c. 1985)
143816,Qing dynasty (c. 1991)
143810,Qing dynasty (c. 1991)
143709,Qing dynasty (c. 1985)
143707,Qing dynasty (c. 1980)
143696,Qing dynasty (c. 1981)
143695,Qing dynasty (c. 1983)
143686,Qing dynasty (c. 1980)
143676,Qing dynasty (c. 1980)
143672,Qing dynasty (c. 1983)
143433,Qing dynasty (c. 1976)
143429,Qing dynasty (c. 1976)
143427,Qing dynasty (c. 1977)
143423,Qing dynasty (c. 1949)
143422,Qing dynasty (c. 1948)
142946,Qing dynasty (c. 1915)
142942,Qing dynasty (c. 1980)
142940,Qing dynasty (c. 1985)
142928,Qing dynasty (1644-1912)
142926,Qing dynasty (c. 1940)
142922,Qing dynasty (c. 1860)
142918,Qing dynasty (c. 1920)
142914,Qing dynasty (c. 1958)
142911,Qing dynasty (c. 1985)
142906,Qing dynasty (c. 1950)
142905,Qing dynasty (c. 1910)
142890,Qing dynasty (c. 2012)
142843,Qing dynasty (c. 2005)
142835,Qing dynasty (c. 1964)
142832,Qing dynasty (c. 1960)
142805,Qing dynasty (c. 1910)
142789,Qing dynasty (c. 1960)
142772,Qing dynasty (c. 2024)
142765,Qing dynasty (c. 2011)
142759,Qing dynasty (c. 2011)
142755,Qing dynasty (c. 2010)
142754,Qing dynasty (c. 2012)
142751,Qing dynasty (c. 2011)
142677,Qing dynasty (c. 1930)
142673,Ming dynasty (1368-1644)
142568,Qing dynasty (c. 1955)
142514,Qing dynasty (c. 1977)
142513,Qing dynasty (c. 1977)
142510,Qing dynasty (c. 1977)
142506,Kamakura period (1185-1333)
142497,Qing dynasty (c. 1947)
142492,Qing dynasty (c. 1936)
142482,Qing dynasty (c. 2023)
142481,Qing dynasty (c. 2023)
142477,Qing dynasty (c. 1912)
142436,Qing dynasty (c. 1835)
142421,Qing dynasty (c. 1991)
142408,Qing dynasty (c. 1935)
142269,Qing dynasty (c. 2023)
142268,Qing dynasty (c. 2006)
142265,Qing dynasty (c. 2006)
142264,Qing dynasty (c. 2004)
142234,Qing dynasty (c. 1864)
142150,mid-20th century
142148,Qing dynasty (c. 1963)
142144,mid-20th century
142112,Song dynasty (960-1279)
142110,Qing dynasty (1644-1912)
142081,Qing dynasty (c. 1806)
142075,Unknown
142069,Unknown
142066,Qing dynasty (c. 1812)
142051,Qing dynasty (c. 1968)
142037,Qing dynasty (c. 1978)
142033,Qing dynasty (c. 1944)
142032,Qing dynasty (c. 1945)
142031,Qing dynasty (c. 1939)
142005,Qing dynasty (c. 1990)
142002,Qing dynasty (c. 2000)
142001,Qing dynasty (c. 1980)
142000,Qing dynasty (c. 1980)
141989,Qing dynasty (c. 1930)
141960,Qing dynasty (c. 1960)
141956,Qing dynasty (1644-1912)
141948,Qing dynasty (1644-1912)
141933,Qing dynasty (1644-1912)
141930,Qing dynasty (1644-1912)
141929,Qing dynasty (c. 2012)
141928,Qing dynasty (c. 2012)
141922,Qing dynasty (c. 2012)
141919,Qing dynasty (c. 2012)
141918,Qing dynasty (c. 2012)
141915,Cypro-Geometric
141913,Qing dynasty (c. 2010)
141912,Qing dynasty (c. 1988)
141861,Qing dynasty (c. 2012)
141857,Qing dynasty (c. 1860)
141855,Qing dynasty (c. 1860)
141854,Qing dynasty (c. 1890)
141853,Qing dynasty (c. 1862)
141850,Qing dynasty (c. 2009)
141843,Qing dynasty (c. 1998)
141835,Qing dynasty (c. 1993)
141833,Qing dynasty (c. 1995)
141831,Qing dynasty (c. 1996)
141821,Qing dynasty (c. 1994)
141810,Qing dynasty (c. 1995)
141809,Qing dynasty (c. 1931)
141807,Qing dynasty (c. 1928)
141806,Qing dynasty (c. 1936)
141804,Qing dynasty (c. 1929)
141803,Qing dynasty (c. 1930)
141792,Qing dynasty (c. 1891)
141785,Qing dynasty (c. 1933)
141747,Edo period (1603-1868)
141742,Unknown
141741,Qing dynasty (c. 1827)
141738,Unknown
141732,Qing dynasty (c. 1816)
141729,Qing dynasty (c. 1816)
141725,Qing dynasty (c. 1814)
141716,Qing dynasty (c. 1812)
141715,Qing dynasty (c. 1812)
141713,Qing dynasty (c. 1811)
141709,Qing dynasty (c. 1811)
141688,Unknown
141686,Unknown
141684,Unknown
141653,Qing dynasty (c. 1998)
141652,Qing dynasty (c. 1840)
141594,Qing dynasty (c. 2013)
141586,Qing dynasty (c. 2022)
141517,Qing dynasty (c. 1950)
141514,Middle Formative Period
141512,Early Formative Period
141510,Early Formative Period
141189,Ming dynasty (1368-1644)
141165,early 20th century
141163,ca. early 20th century
141159,Qing dynasty (c. 1995)
141137,Qing dynasty (c. 1947)
141136,Qing dynasty (c. 1972)
141123,Qing dynasty (c. 1934)
141114,Qing dynasty (c. 2022)
141108,Qing dynasty (c. 1974)
141103,Qing dynasty (c. 1990)
141099,Qing dynasty (c. 1990)
141087,Qing dynasty (c. 2007)
141075,Qing dynasty (c. 1979)
141072,Qing dynasty (c. 1977)
141061,Qing dynasty (c. 1870)
141048,late 20th or early 21st century
141042,Qing dynasty (c. 1999)
141040,Qing dynasty (c. 1972)
141033,Qing dynasty (c. 1965)
141032,Qing dynasty (c. 1962)
141030,Qing dynasty (c. 1962)
141012,Qing dynasty (c. 2012)
141010,Qing dynasty (c. 1980)
141007,Qing dynasty (c. 1942)
141006,Qing dynasty (c. 2017)
140974,Qing dynasty (c. 1940)
140964,Qing dynasty (c. 1880)
140959,Qing dynasty (1644-1912)
140943,Qing dynasty (c. 1907)
140942,early 20th century
140941,early 20th century
140940,early 20th century
140931,early 20th century
140926,early 20th century
140887,Edo period (1603-1868)
140867,Qing dynasty (c. 2022)
140862,Qing dynasty (c. 2005)
140849,Qing dynasty (c. 1928)
140841,Qing dynasty (c. 1940)
140835,Qing dynasty (c. 1938)
140818,Qing dynasty (c. 1942)
140817,Qing dynasty (c. 1928)
140815,Qing dynasty (c. 1936)
140814,Qing dynasty (c. 1936)
140807,Qing dynasty (c. 1938)
140804,Qing dynasty (c. 1935)
140803,Qing dynasty (c. 1930)
140795,Qing dynasty (c. 1940)
140789,Qing dynasty (c. 1934)
140788,Qing dynasty (c. 1937)
140784,Qing dynasty (c. 1913)
140781,Qing dynasty (c. 1930)
140770,Unknown
140765,Qing dynasty (c. 1916)
140763,Qing dynasty (c. 1942)
140749,Qing dynasty (c. 1936)
140748,Unknown
140745,Qing dynasty (c. 1936)
140731,Qing dynasty (c. 1945)
140727,Qing dynasty (c. 1945)
140723,Qing dynasty (c. 1941)
140714,Qing dynasty (c. 1939)
140711,Qing dynasty (c. 1973)
140709,Qing dynasty (c. 1922)
140708,Qing dynasty (c. 1933)
140706,Qing dynasty (c. 1937)
140705,Qing dynasty (c. 1937)
140704,Qing dynasty (c. 1937)
140703,Qing dynasty (c. 1942)
140698,early 20th century
140695,early 20th century
140633,Qing dynasty (c. 1976)
140623,Qing dynasty (c. 2022)
140621,Qing dynasty (c. 2022)
140620,Qing dynasty (c. 2022)
140619,Qing dynasty (c. 2022)
140571,Qing dynasty (c. 1997)
140570,Qing dynasty (c. 1855)
140501,Qing dynasty (c. 2019)
140466,Qing dynasty (c. 2004)
140452,probably second half of 20th century
140451,probably second half of 20th century
140440,Qing dynasty (c. 1970)
140428,Qing dynasty (c. 1972)
140427,Qing dynasty (c. 1900)
140383,Qing dynasty (c. 1996)
140380,Qing dynasty (c. 2022)
140314,Qing dynasty (c. 1810)
140313,Song dynasty (960-1279)
140307,Ming dynasty (1368-1644)
140296,Qing dynasty (c. 1981)
140278,Qing dynasty (c. 1970)
140263,Unknown
140249,Qing dynasty (c. 1995)
140219,Qing dynasty (c. 1971)
140216,Qing dynasty (c. 1760)
140214,Qing dynasty (1644-1912)
140209,Early Formative Period
140133,Qing dynasty (c. 2019)
140132,Qing dynasty (c. 2019)
140107,late 19th century
140077,Ming dynasty (c. 1636)
138664,Qing dynasty (c. 1820)
138646,Qing dynasty (c. 1982)
138645,Qing dynasty (c. 1976)
138613,Qing dynasty (c. 1975)
138592,Ming dynasty (c. 1505)
138591,Edo period (1603-1868)
138585,Qing dynasty (c. 1959)
138582,Qing dynasty (c. 1996)
138543,Qing dynasty (c. 1933)
138542,Qing dynasty (c. 2014)
138525,Qing dynasty (c. 2021)
138493,Qing dynasty (c. 2020)
138429,Qing dynasty (c. 1987)
138420,Qing dynasty (c. 2012)
138414,Qing dynasty (c. 1890)
138411,Qing dynasty (c. 1900)
138407,Qing dynasty (c. 2000)
138405,Qing dynasty (c. 1995)
