object_id,aligned_material
74080,Silver
74075,Silver
74073,Silver
74070,Silver
74051,Silver
74038,Silver
74036,Silver
74033,Silver
74032,Silver
74024,Silver
74022,Silver
73879,
73867,
73747,Silver
73742,Silver
73729,Silver
73727,Silver
73705,Silver
73702,Silver
73701,Silver
73688,
73678,
73675,
73674,
73661,Silver
73658,Silver
73657,Silver
73654,Silver
73634,Silver
73632,Silver
73626,Silver
73625,Silver
73624,Silver
73623,Silver
73621,Silver
73614,Silver
73613,Silver
73606,Silver
73596,Silver
73594,Silver
73590,Silver
73586,Silver
73583,Silver
73582,Silver
73580,Silver
73579,Silver
73573,Silver
73569,Silver
73565,Silver
73564,Silver
73553,Silver
73549,Silver
73548,Silver
73545,Silver
73543,Silver
73500,Silver
73494,Silver
73426,Silver
73423,Silver
73421,Silver
73418,Silver
73417,Silver
73416,Silver
73405,Silver
73404,Silver
73403,Silver
73389,Silver
73378,Silver
73374,Silver
73370,Silver
73368,Silver
73367,Silver
73363,Silver
73357,Silver
73355,Silver
73352,Silver
73344,Silver
73343,Silver
73338,Silver
73333,Silver
73325,Silver
73220,Silver
73219,Silver
73038,
72968,
72922,
72907,
72863,
72857,Silver
72852,Silver
72851,Silver
72845,Silver
72837,Silver
72836,Silver
72835,Silver
72833,Silver
72778,Silver
72773,Silver
72769,Silver
72764,Silver
72762,Silver
72751,Silver
72746,Silver
72732,Silver
72721,Silver
72716,Silver
72715,Silver
72705,Silver
72698,Silver
72693,Silver
72686,Silver
72682,Silver
72677,Silver
72659,Silver
72655,Silver
72652,Silver
72645,Silver
72644,Silver
72643,Silver
72636,Silver
72634,Silver
72633,Silver
72629,Silver
72620,Silver
72610,Silver
72605,Silver
72604,Silver
72602,Silver
72591,Silver
72590,Silver
72574,Silver
72570,Silver
72565,Silver
72564,Silver
72563,Silver
72561,Silver
72437,Unknown
72360,Silver
71763,Silver
71750,Silver
71743,Silver
71737,Silver
71733,Silver
71732,Silver
71726,Silver
71723,Silver
71722,Silver
71716,Silver
71714,Silver
71710,Silver
71704,Silver
71702,Silver
71701,Silver
71699,Silver
71697,Silver
71684,Silver
71676,Silver
71670,Silver
71666,Silver
71661,Silver
71658,Silver
71656,Silver
71653,Silver
71650,Silver
71648,Silver
71644,Silver
71642,Silver
71641,Silver
71615,Silver
71614,Silver
71613,Silver
71612,Silver
71607,Silver
71580,Silver
71579,Silver
71563,Silver
71550,Silver
71542,Silver
71534,Silver
71528,Silver
71525,Silver
71524,Silver
71440,Unknown
71434,Unknown
71433,Unknown
71432,
71431,Unknown
71427,Unknown
71422,Unknown
71418,Unknown
71417,Unknown
71415,Unknown
71414,Unknown
71407,Unknown
71404,Unknown
71403,Unknown
71398,Unknown
71397,
71392,Unknown
71391,Unknown
71387,Unknown
71381,Unknown
71375,Unknown
71374,Unknown
71361,Silver
71358,Silver
71356,Silver
71354,Silver
71337,Silver
71332,Silver
71326,Silver
71324,Silver
71323,Silver
71317,Silver
71316,Silver
71312,Silver
71309,Silver
71308,Silver
71298,Silver
71292,Silver
71291,Silver
71287,Silver
71285,Silver
71279,Silver
71271,Silver
71262,Silver
71254,Silver
71252,Silver
71251,Silver
71246,Silver
71244,Silver
71235,Silver
71231,Silver
71230,Silver
71222,Silver
71221,Silver
71220,Silver
71213,Silver
71210,Silver
71207,Silver
71194,Silver
71179,Silver
71175,Silver
71174,Silver
71173,Silver
71172,Silver
71170,Silver
71161,Silver
71158,Silver
71155,Silver
71146,Silver
71134,Silver
71130,Silver
71126,Silver
71124,Silver
71120,Silver
71115,Silver
71113,Silver
71112,Silver
71106,Silver
71103,Silver
71091,Silver
71089,Silver
71085,Silver
71078,Silver
71074,Silver
71068,Silver
71066,Silver
71062,Silver
71053,Silver
71051,Silver
71048,Silver
71039,Silver
71036,Silver
71034,Silver
71030,Silver
71026,Silver
71025,Silver
71024,Silver
71023,Silver
71018,Silver
71010,Silver
71006,Silver
71002,Silver
70998,Silver
70992,Silver
70988,Silver
70979,Silver
70978,Silver
70972,Silver
70969,Silver
70960,Silver
70942,Silver
70939,Silver
70930,Silver
70916,Silver
70912,Silver
70909,Silver
70900,Silver
70896,Silver
70812,Silver
70805,Silver
70801,Silver
70797,Silver
70794,Silver
70790,Silver
70788,Silver
70783,Silver
70780,Silver
70779,Silver
70772,
70767,Silver
70762,Silver
70758,Silver
70757,Silver
70746,Silver
70745,Silver
70738,Silver
70732,Silver
70730,Silver
70726,Silver
70720,Silver
70708,Silver
70685,Silver
70682,Silver
70663,Silver
70646,Silver
70643,Silver
70636,Silver
70633,Silver
70632,Silver
70631,Silver
70629,Silver
70624,Silver
70623,Silver
70618,Silver
70615,Silver
70612,Silver
70576,Silver
70573,Silver
70567,Silver
70564,Silver
70562,Silver
70561,Silver
70556,Silver
70555,Silver
70554,Silver
70535,Silver
70533,Silver
70532,Silver
70531,Silver
70529,Silver
70527,Silver
70513,Silver
70512,Silver
70510,Silver
70505,Silver
70502,Silver
70497,Silver
70495,Silver
70478,Silver
70477,Silver
70469,Silver
70468,Silver
70453,Silver
70442,Silver
70430,Silver
70412,Silver
70409,Silver
70404,Silver
70401,Silver
70400,Silver
70390,Silver
70389,Silver
70383,Silver
70381,Silver
70373,Silver
70366,Silver
70346,Silver
70345,Silver
70344,Silver
70337,Silver
70335,Silver
70330,Silver
70326,Silver
70321,Silver
70320,Silver
70317,Silver
70307,Silver
70306,Silver
70300,Silver
70292,Silver
70289,Silver
70285,Silver
70284,Silver
70280,Silver
70278,Silver
70275,Silver
70273,Silver
70272,Silver
70269,Silver
70266,Silver
70262,Silver
70250,Silver
70247,Silver
70243,Silver
70236,Silver
70210,Silver
70208,Silver
70194,Silver
70186,Silver
70185,Silver
70172,Silver
70163,Silver
70161,Silver
70147,Silver
70145,Silver
70142,Silver
70137,Silver
70132,Silver
70129,Silver
70124,Silver
70122,Silver
70105,Silver
70096,Silver
70095,Silver
70069,Silver
70058,Silver
70056,Silver
70055,Silver
70054,Silver
70049,Silver
70046,Silver
70042,Silver
70039,Silver
70029,Silver
70025,Silver
70022,Silver
70017,Silver
70015,Silver
70014,Silver
70012,Silver
70011,Silver
70005,Silver
69997,Silver
69992,Silver
69986,Silver
69981,Silver
69979,Silver
69977,Silver
69967,Silver
69965,Silver
69961,Silver
69960,Silver
69957,Silver
69954,Silver
69953,Silver
69952,Silver
69951,Silver
69931,Silver
69921,Silver
69915,Silver
69910,Silver
69905,Silver
69901,Silver
69896,Silver
69895,Silver
69886,Silver
69883,Silver
69879,Silver
69871,Silver
69866,Silver
69863,Silver
69861,Silver
69849,Silver
69848,Silver
69835,Silver
69819,Silver
69814,Silver
69813,Silver
69807,Silver
69804,Silver
69800,Silver
69795,Silver
69768,Silver
69764,Silver
69757,Chromogenic
69754,Chromogenic
69752,Chromogenic
69751,Chromogenic
69741,Silver
69737,Silver
69729,Silver
69722,Silver
69720,Silver
69716,Silver
69707,Silver
69700,Silver
69687,Silver
69679,Silver
69674,Silver
69671,Silver
69670,Silver
69661,Silver
69660,Silver
69659,Silver
69650,Silver
69645,Silver
69640,Silver
69634,Silver
69633,Silver
69631,Silver
69624,Silver
69623,Silver
69622,Silver
69608,Silver
69604,Silver
69603,Silver
69596,Silver
69593,Silver
69588,Silver
69587,Silver
69584,Silver
69578,Silver
69569,Silver
69567,Silver
69565,Silver
69561,Silver
69555,Silver
69540,Silver
69525,Silver
69521,Silver
69510,Silver
69497,Silver
69495,Silver
69490,Silver
69485,Silver
69477,Silver
69474,Silver
69465,Silver
69461,Silver
69459,Silver
69454,Silver
69452,Silver
69449,Silver
69443,Silver
69439,Silver
69421,Silver
69418,Silver
69414,Silver
69403,Silver
69399,Silver
69397,Silver
69395,Silver
69390,Silver
69381,Silver
69379,Silver
69373,Silver
69362,Silver
69355,Silver
69344,Silver
69342,Silver
69338,Silver
69326,Silver
69321,Silver
69315,Silver
69300,Silver
69299,Silver
69298,Silver
69296,Silver
69286,Silver
69284,Silver
69283,Silver
69274,Silver
69271,Silver
69267,Silver
69266,Silver
69264,Silver
69258,Silver
69257,Silver
69255,Silver
69254,Silver
69251,Silver
69248,Silver
69238,Silver
69229,Silver
69224,Silver
69220,Silver
69215,Silver
69203,Silver
69196,Silver
69194,Silver
69193,Silver
69189,Silver
69188,Silver
69181,Silver
69168,Silver
69164,Silver
69159,Silver
69152,Silver
69147,Silver
69142,Silver
69141,Silver
69135,Silver
69133,Silver
69130,Silver
69128,Silver
69125,Silver
69121,Silver
69112,Silver
69109,Silver
69106,Silver
69104,Silver
69097,Silver
69084,Silver
69079,Silver
69078,Silver
69072,Silver
69071,Silver
69069,Silver
69068,Silver
69058,Silver
69043,Silver
69042,Silver
69041,Silver
69037,Silver
69025,Silver
69014,Silver
69002,Silver
68986,Silver
68982,Silver
68979,Silver
68972,Silver
68955,Silver
68949,Silver
68947,Silver
68940,Silver
68939,Silver
68924,Silver
68922,Silver
68906,Silver
68900,Silver
68898,Silver
68895,Silver
68887,Silver
68875,Silver
68865,Silver
68863,Silver
68856,Canvas
68844,Silver
68839,Silver
68833,Silver
68826,Silver
68815,Silver
68812,Silver
68810,Silver
68806,Silver
68796,Silver
68790,Silver
68788,Silver
68786,Silver
68782,Silver
68772,Silver
68770,Silver
68768,Silver
68765,Silver
68763,Silver
68759,Silver
68758,Silver
68757,Silver
68756,Silver
68755,Silver
68753,Silver
68740,Silver
68734,Silver
68719,Silver
68715,Silver
68711,Silver
68710,Silver
68708,Silver
68673,Silver
68672,Silver
68667,Silver
68664,Silver
68663,Silver
68650,Silver
68648,Silver
68647,Silver
68644,Silver
68642,Silver
68640,Silver
68639,Silver
68637,Silver
68636,Silver
68630,Silver
68627,Silver
68608,Silver
68607,Silver
68605,Silver
68603,Silver
68595,Silver
68593,Silver
68582,Silver
68578,Albumen
68572,Paper
68560,Silver
68559,Silver
68554,Silver
68547,Silver
68535,Silver
68531,Silver
68524,Silver
68518,Silver
68510,Silver
68504,Silver
68502,Silver
68498,Silver
68491,Silver
68490,Silver
68486,Silver
68484,Silver
68483,Silver
68475,Silver
68467,Silver
68466,Silver
68465,Silver
68463,Silver
68459,Silver
68454,Silver
68450,Silver
68443,Silver
68442,Silver
68434,Silver
68429,Silver
68426,Silver
68422,Silver
68415,Silver
68403,Silver
68394,Silver
68392,Silver
68391,Silver
68387,Silver
68385,Silver
68375,Silver
68368,Ceramic
68360,Silver
68350,Silver
68347,Silver
68345,Silver
68344,Silver
68333,Silver
68331,Silver
68319,Silver
68317,Silver
68313,Silver
68309,Silver
68307,Silver
68299,Silver
68295,Silver
68287,Silver
68281,Silver
68275,Silver
68274,Silver
68272,Silver
68256,Silver
68234,Silver
68218,Silver
68206,Silver
68203,Silver
68199,Silver
68189,Silver
68187,Silver
68185,Silver
68173,Silver
68172,Silver
68156,Silver
68145,Silver
68143,Silver
68140,Silver
68133,Silver
68132,Silver
68125,Silver
68120,Silver
68118,Silver
68116,Silver
68109,Silver
68106,Silver
68104,Silver
68092,Silver
68091,Silver
68090,Silver
68087,Silver
68085,Silver
68080,Silver
68070,Silver
68066,Silver
68059,Silver
68058,Silver
68051,Silver
68045,Silver
68039,Silver
68029,Silver
68022,Silver
68020,Silver
68009,Silver
68004,Silver
67992,Silver
67990,Silver
67974,Silver
67971,Silver
67954,Silver
67953,Silver
67951,Silver
67938,Silver
67935,Silver
67925,Silver
67916,Silver
67911,Silver
67908,Silver
67895,Silver
67893,Silver
67884,Silver
67875,Silver
67870,Silver
67857,Silver
67852,Silver
67839,Silver
67838,Silver
67837,Silver
67830,Silver
67824,Silver
67818,Silver
67806,Silver
67796,Silver
67795,Silver
67794,Silver
67773,Silver
67771,Silver
67770,Silver
67769,Silver
67768,Silver
67767,Silver
67766,Silver
67750,Silver
67748,Silver
67737,Silver
67736,Silver
67722,Silver
67718,Silver
67713,Silver
67711,Silver
67710,Silver
67700,Silver
67699,Silver
67690,Silver
67685,Silver
67684,Silver
67682,Silver
67676,Silver
67666,Silver
67665,Silver
67662,Silver
67660,Silver
67653,Silver
67646,Silver
67643,Silver
67637,Silver
67636,Silver
67633,Silver
67628,Silver
67626,Silver
67625,Silver
67624,Silver
67623,Silver
67621,Silver
67618,Silver
67595,Silver
67594,Silver
67589,Silver
67587,Silver
67586,Silver
67584,Silver
67574,Silver
67573,Silver
67569,Silver
67568,Silver
67567,Silver
67563,Silver
67555,Silver
67554,Silver
67546,Silver
67543,Silver
67539,Silver
67537,Silver
67535,Silver
67528,Silver
67525,Silver
67524,Silver
67522,Silver
67521,Silver
67520,Silver
67510,Silver
67506,Silver
67502,Silver
67501,Silver
67495,Silver
67488,Silver
67487,Silver
67477,Silver
67467,Silver
67461,Silver
67458,Silver
67457,Silver
67446,Silver
67445,Silver
67444,Silver
67423,Silver
67421,Silver
67418,Silver
67410,Silver
67406,Silver
67399,Silver
67391,Silver
67390,Silver
67389,Silver
67386,Silver
67383,Silver
67380,Silver
67372,Silver
67368,Silver
67365,Silver
67364,Silver
67362,Silver
67359,Silver
67346,Silver
67340,
67336,
67333,
67305,
67295,
67293,
67291,
67287,
67286,
67284,
67283,
67274,
67259,
67257,
67255,
67250,
67243,
67241,
67238,
67221,
67219,
67210,
67209,
65857,Silver
65722,
65653,Silver
65650,
65645,Silver
65642,Silver
65641,Silver
65640,Silver
65587,
65582,
65580,
65578,
65576,
65569,
65568,
65567,
65544,Silver
65540,Silver
65530,
65519,Silver
65518,Silver
65515,Silver
65510,Silver
65507,Silver
65503,Silver
65499,Silver
65493,Silver
65490,Silver
65486,Silver
65480,Silver
65477,Silver
65476,Silver
65474,Silver
65466,Silver
65456,Silver
65451,Silver
65449,Silver
65448,Silver
65433,Silver
65420,Silver
65418,Silver
65417,Silver
65416,Silver
65297,
65292,
65289,
65287,
65285,
65283,
65272,
65254,
65250,
65247,
65243,
65221,
65204,
65198,
65193,Ink
65191,Ink
65190,Ink
65186,Ink
65185,Ink
65181,Ink
65173,Ink
65171,Ink
65167,Earthenware
65151,
65141,Unknown
65136,Unknown
65135,Unknown
65128,Unknown
65124,Unknown
65106,Unknown
65096,
65094,
65084,
65078,Silver
65075,Unknown
65072,Unknown
65068,Unknown
65066,Unknown
65063,Unknown
65058,Unknown
65056,Unknown
65043,Unknown
65041,Unknown
65040,Unknown
65032,Unknown
65029,Unknown
65027,Unknown
65019,Unknown
65017,Unknown
65015,Unknown
65009,Unknown
65003,Unknown
64697,Oil
64684,Silk
64681,Oil
64675,Paper
64674,Chromogenic
64672,Chromogenic
64633,Albumen
64632,Albumen
64627,Albumen
64626,Albumen
64620,Albumen
64616,Albumen
64614,Albumen
64612,Albumen
64603,Albumen
64601,Albumen
64594,
64588,Albumen
64581,Albumen
64578,Albumen
64574,Albumen
64573,Silver
64568,Albumen
64563,Albumen
64561,Albumen
64559,Albumen
64550,Albumen
64540,Albumen
64535,Albumen
64533,Albumen
64528,Albumen
64513,Albumen
64512,Albumen
64509,Albumen
64508,Albumen
64491,Albumen
64490,Albumen
64486,Albumen
64483,Albumen
64480,Albumen
64476,Albumen
64475,Albumen
64471,Albumen
64463,Albumen
64462,Albumen
64460,Albumen
64450,Albumen
64449,Albumen
64446,Albumen
64437,Albumen
64431,Albumen
64429,Albumen
64417,Ink
64413,Ink
64411,Ink
64371,
64353,
64344,Silver
64343,Silver
62942,Silver
62941,Silver
62934,Silver
62927,Silver
62916,
62908,Bronze
62873,Cotton
62856,Porcelain
62845,Wood
62766,Stone
62756,Stone
62752,Stone
62750,Stone
62747,Stone
62746,Stone
62731,Wood
62725,Stone
62721,Stone
62717,Stone
62702,Stone
62692,Stone
62687,
62677,Unknown
62667,Wood
62666,Wood
62663,Wood
62660,Wood
62659,Wood
62650,Wood
62644,Wood
62643,Wood
62641,Wood
62634,Wood
62631,Wood
62627,Wood
62618,
62616,Wood
62611,Wood
62605,Wood
62597,Wood
62596,Wood
62590,Wood
62568,Wood
62567,Wood
62548,Wood
62539,
62521,Wood
62362,Ink
62341,Ink
62337,Ink
62332,Ink
62331,Ink
62327,Ink
62310,Ink
62304,Ink
62300,Ink
62294,Ink
62285,Ink
62270,Ink
62258,Ink
62257,Ink
62253,Ink
62249,Ink
62246,Ink
62233,Wood
62220,Ink
62219,Ink
62217,Ink
62211,Wood
62210,Ink
62198,Ink
62196,Ink
62188,Ink
62181,Ink
62180,Ink
62174,Ink
62170,Ink
62169,Ink
62162,Ink
62142,Ink
62106,Ink
62104,Ink
62098,Ink
62093,Ink
62091,Ink
62073,Ink
62071,Ink
62068,Ink
62067,Ink
62066,Ink
62062,Ink
62061,Ink
62050,Ink
62046,Ink
62044,Ink
62038,Ink
62037,Ink
62031,Ink
62021,Gold
62008,Ink
62001,Ink
61998,Ink
61993,Ink
61985,Ink
61983,Ink
61981,Ink
61980,Ink
61977,Ink
61920,Wood
61910,
61906,Ink
61901,Ink
61895,Ink
61894,Ink
61891,Ink
61887,Silk
61883,Silk
61873,Ink
61871,Ink
61865,Ink
61852,Ink
61832,Stone
61829,Ink
61828,Ink
61825,Ink
61824,Ink
61821,Ink
61814,Ink
61811,Ink
61808,Silk
61792,Ink
61785,Silk
61781,Silk
61780,Silk
61775,Ink
61772,Ink
61762,Ink
61735,Ink
61732,Ink
61731,Ink
61728,Silk
61726,Silk
61725,Silk
61721,Silk
61717,Ink
61711,Ink
61709,Ink
61700,Ink
61699,Ink
61693,Silk
61692,Silk
61688,Silk
61674,Silk
61672,Silk
61661,Ink
61652,Ink
61651,Ink
61650,Ink
61642,Ink
61641,Ink
61637,Ink
61636,Ink
61631,Ink
61626,Ink
61625,Ink
61620,Ink
61613,Ink
61604,Ink
61506,Wood
61504,Wood
61472,Wood
61451,Ceramic
61272,Ink
61136,Glass
61108,Porcelain
61099,Cotton
61091,Wood
61053,Terracotta
61052,Ink
61013,Glass
60801,Ink
60788,Silver
60785,
60758,Albumen
60606,
60599,Silver
60598,Silver
60586,Ink
60582,Tempera
60580,Tempera
60558,Stone
60542,
60531,Acrylic
60526,Acrylic
60525,
60494,
60488,
60482,
60474,Wood
60451,
60446,Silver
60433,Brass
60423,Silk
60415,Silk
60407,Silk
60405,Silk
60395,Silk
60381,Silk
60376,Silk
60375,Silk
60373,Silk
60369,Silk
60367,Silk
60366,Silk
60365,Silk
60356,Silk
60354,Silk
60353,Silk
60329,Silk
60328,Silk
60322,Silk
60320,Silk
60314,Silk
60304,Silk
60301,Silk
60295,Silk
60293,Silk
60290,Silk
59960,Bronze
59959,Bronze
59953,Terracotta
59933,Glass
59932,Glass
59930,Glass
59917,Terracotta
59905,Terracotta
59896,Terracotta
59893,Terracotta
59892,Terracotta
59883,Terracotta
59877,Terracotta
59875,Terracotta
59873,Terracotta
59863,Terracotta
59862,Terracotta
59861,Terracotta
59860,Terracotta
59857,Terracotta
59852,Terracotta
59846,Terracotta
59833,Terracotta
59829,Terracotta
59824,Terracotta
59822,Terracotta
59817,Terracotta
59810,Bronze
59808,Bronze
59803,Bronze
59802,Bronze
59790,Bronze
59789,Bronze
59783,Bronze
59779,Bronze
59772,
59766,Silver
59722,
59636,Glass
59632,Glass
59630,Glass
59614,Glass
59607,Stone
59602,
59601,
59595,
59588,
59583,Glass
59581,Glass
59579,Glass
59576,Glass
59575,Glass
59569,Glass
59567,Glass
59563,Glass
59562,Glass
59561,Glass
59557,Glass
59556,Glass
59555,Glass
59552,Glass
59542,Glass
59540,Glass
59539,Glass
59530,Bronze
59528,Bronze
59522,Bronze
59517,
59515,
59514,
59508,
59496,Bronze
59491,Ceramic
59485,Ceramic
59481,Ceramic
59480,Ceramic
59473,Ceramic
59469,Ceramic
59456,Ceramic
59453,Ceramic
59450,Ceramic
59447,Ceramic
59443,Ceramic
59426,Ceramic
59421,Ceramic
59416,Ceramic
59412,Wood
59408,Wood
59405,Ceramic
59393,Ceramic
59390,Ceramic
59388,Ceramic
59385,Ceramic
59384,Ceramic
59383,Ceramic
59371,Ceramic
59360,Bronze
59351,Bronze
59344,Bronze
59339,Bronze
59330,Glass
59324,Glass
59322,Glass
59309,Ceramic
59119,Ceramic
59105,Glass
59092,Ceramic
59088,Ceramic
59082,Ceramic
59080,Ceramic
58896,
58890,Ink
58874,Silver
58866,Silver
58860,Silver
58412,Tempera
58406,Silver
58405,Silver
58399,Silver
58384,Silver
58383,Silver
58346,Silver
58340,Silver
58323,Pastel
58321,Albumen
58307,Bronze
58287,Ink
58280,Ink
58279,Ink
58278,Ink
58275,Ink
58274,Ink
58269,Ink
58265,Ink
58152,Silver
58150,Silver
58143,Silver
58135,Silver
58122,Silver
58120,Silver
58118,Silver
58115,Silver
58107,Silver
58103,Silver
58098,Silver
58096,Silver
58095,Silver
58094,Silver
58085,Silver
58080,Chromogenic
58071,Chromogenic
58058,Silver
58057,Silver
58046,
58045,Porcelain
57988,Wood
57960,Gouache
57947,Ceramic
57946,Ceramic
57933,
57920,
57917,
57896,Albumen
57894,Albumen
57873,Silver
57869,Silver
57862,Ink
57853,Ink
57839,Ink
57837,Ink
57835,Ink
57833,Ink
57832,Ink
57829,Ink
57826,Ink
57825,Ink
57819,Ink
57804,Ink
57803,Ink
57798,Ink
57780,Ink
57775,Ink
57752,Granite
57751,Acrylic
57725,Wood
57717,Wood
57695,Ink
57683,Ink
57678,Ink
57674,Ink
57670,Ink
57660,Ink
57658,Ink
57656,Ink
57655,Ink
57654,Ink
57643,Ink
57642,Ink
57632,Ink
57624,Ink
57613,Ink
57610,Ink
57609,Ink
57607,Ink
57603,Ink
57584,Ink
57573,Ink
57555,Ink
57528,Ink
57520,Ink
57517,Ink
57511,Ink
57509,Ink
57508,Ink
57496,Ink
57473,Ink
57471,Ink
57385,Glass
57383,Glass
57374,Glass
57371,Glass
57369,Glass
57367,Glass
57348,Glass
57346,Glass
57344,Glass
57343,Glass
57341,Glass
57339,Glass
57233,Albumen
57232,Albumen
57211,
57165,Chromogenic
57130,
57122,Marble
57118,Ink
57117,Oil
57108,Ink
57080,Porcelain
57039,Silver
57035,Silver
57021,Chromogenic
57020,Silver
57012,Silver
57010,Silver
57007,Silver
56998,Silver
56991,Silver
56980,Silver
56973,Silver
56966,Silver
56964,Silver
56954,Silver
56949,Silver
56946,Silver
56944,Silver
56939,Silver
56933,Silver
56926,Silver
56923,Silver
56911,Silver
56899,Silver
56898,Silver
56894,Silver
56892,Silver
56891,Silver
56889,Silver
56887,Silver
56884,Silver
56875,Silver
56874,Silver
56872,Silver
56867,Silver
56865,Silver
56862,Silver
56844,Chromogenic
56841,Silver
56839,Silver
56837,Silver
56834,Silver
56826,Silver
56822,Silver
56819,Silver
56815,Silver
56802,Silver
56800,Silver
56793,Silver
56789,Silver
56788,Silver
56787,Silver
56779,Silver
56778,Silver
56777,Silver
56774,Silver
56763,Silver
56755,Silver
56754,Silver
56753,Silver
56751,Silver
56744,Silver
56741,Silver
56734,Silver
56733,Silver
56729,Silver
56728,Silver
56721,Silver
56718,Silver
56714,Silver
56710,Silver
56706,Silver
56695,Silver
56694,Silver
56684,Silver
56683,Silver
56675,Silver
56665,Silver
56656,Silver
56653,Silver
56647,Silver
56633,Silver
56630,Silver
56626,Silver
56622,Silver
56609,Silver
56607,Silver
56606,Silver
56605,Silver
56604,Silver
56601,Silver
